Locus_Tag,Main Role,Subrole,Subsystem,Product,Gene,Locus_Tag,T8A_Low_Light_AX,T8B_Low_Light_AX,T9A_Mid_Light_AX,T9B_Mid_Light_AX,T10A_High_Light_AX,T10B_High_Light_AX,M14A_Low_Light_CC,M14B_Low_Light_CC,M13A_Mid_Light_CC,M13B_Mid_Light_CC,T18A_High_Light_CC,T18B_High_Light_CC,T10A_Low_Oxygen_AX,T10B_Low_Oxygen_AX,T15A_Mid_Oxygen_AX,T15B_Mid_Oxygen_AX,T16A_High_Oxygen_AX,T16B_High_Oxygen_AX,T18A_Low_Oxygen_CC,T18B_Low_Oxygen_CC,T19A_Mid_Oxygen_CC,T19B_Mid_Oxygen_CC,T20A_High_Oxygen_CC,T20B_High_Oxygen_CC
tll2476,Unknown function,General,None,protein of unknown function DUF1350,,tll2476,4.647900574,4.010107499,4.00658444,3.607491666,3.388474663,2.86399981,4.31161308,3.88533178,3.300392954,4.18747588,2.595728008,3.918236788,3.388474663,2.86399981,3.399380224,3.287036601,3.941860748,3.77050593,2.595728008,3.918236788,3.823766706,3.110992792,4.096769945,4.581522976
tll2478,Unknown function,Enzymes of unknown specificity,None,glycosly transferase family 2,,tll2478,7.026574227,7.862907189,5.402123785,6.221915738,4.935848211,4.860740879,7.856268407,7.068709082,5.232577116,5.293169081,5.196128132,3.515950242,4.935848211,4.860740879,4.240854517,4.337070081,5.189934284,5.178589817,5.196128132,3.515950242,4.88042155,4.747457029,4.096769945,5.320505419
tlr0001,Energy metabolism,Electron transport,None,NADPH2:quinone reductase Qor,qor,tlr0001,4.724580141,4.789372428,5.802257426,5.491364064,6.144992921,6.197469563,4.83464713,5.040085492,6.038086302,5.963700739,6.168743532,5.970765709,6.144992921,6.197469563,6.481941097,6.77341567,5.962686344,6.259419215,6.168743532,5.970765709,6.183540275,5.97443014,5.863223587,6.002904473
tlr0005,Energy metabolism,Nitrogen metabolism,urease,urease alpha subunit UreC,ureC,tlr0005,6.124267378,6.295503557,6.227099654,5.684865788,7.145373269,6.777609448,6.475734092,6.4178147,6.567240828,6.377071545,6.710100317,6.321271331,7.145373269,6.777609448,6.858436543,5.764511566,6.672166795,6.868965407,6.710100317,6.321271331,6.425225285,6.885695402,6.307396119,6.227262785
tlr0006,Unknown function,General,None,hypothetical protein,,tlr0006,3.802368437,3.780604553,3.132489918,1.739332835,3.543535363,3.294096296,4.31161308,3.959119391,2.547878316,2.935765398,3.846263194,3.797731799,3.543535363,3.294096296,3.667052041,3.684006715,3.588325671,4.89046301,3.846263194,3.797731799,3.990981031,3.305479553,3.984188064,3.749273712
tlr0010,Transport and binding proteins,Unknown substrate,None,ABC-type drug export system ATPase component,,tlr0010,5.417709373,5.747608725,6.747725581,6.685893882,6.805493013,6.868311594,5.829501419,5.950386638,6.808244338,7.169386757,7.400419947,7.027878642,6.805493013,6.868311594,6.941864622,7.05916828,7.226154808,7.184425714,7.400419947,7.027878642,7.249378758,7.466176749,7.370513121,7.32630738
tlr0011,Unknown function,General,None,hypothetical protein,,tlr0011,4.290051355,4.111415253,4.724331721,4.813992183,4.118821339,4.398229555,4.31161308,4.028986537,4.480578401,4.283565388,3.183474198,4.619439081,4.118821339,4.398229555,4.641931496,4.337070081,4.492041931,5.279211208,3.183474198,4.619439081,4.795860549,4.747457029,4.765755516,4.984371149
tlr0012,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,lipopolysaccharide export LptABCDFG,ABC-type lipopolysaccharide export system permease component LptF,lptF,tlr0012,3.645518496,4.111415253,4.00658444,3.899848066,4.447808822,4.182350917,4.577617292,4.790385317,4.248566172,3.56206471,3.968758995,4.313554074,4.447808822,4.182350917,3.399380224,4.776008583,4.362702877,4.89046301,3.968758995,4.313554074,3.990981031,4.255786432,4.38704637,4.416394829
tlr0018,Carbohydrate metabolism,Fructose and mannose metabolism,None,bifunctional mannose-1-phosphate guyanyltranferase / mannose-6-phosphate isomerase AlgA,algA,tlr0018,6.711411058,6.433583022,6.447296706,6.341268526,6.397269281,6.544372741,6.454331794,6.548829419,6.889146434,6.55568859,6.693292408,6.733157182,6.397269281,6.544372741,6.689377804,6.530997067,6.715942617,6.526769666,6.693292408,6.733157182,6.632080296,6.885695402,6.991882185,6.61103501
tlr0027,Unknown function,General,None,hypothetical protein,,tlr0027,4.995162745,4.528093103,4.843462108,4.517144409,5.725113756,5.597353149,4.800697178,4.973142355,5.232577116,5.684611425,5.376476854,5.267227133,5.725113756,5.597353149,5.695500268,5.605957226,6.191075882,6.076907092,5.376476854,5.267227133,5.628050607,5.669833042,6.307396119,5.787525807
tlr0028,Unknown function,General,None,uncharacterized protein,,tlr0028,4.068438254,4.111415253,3.497715112,3.899848066,3.388474663,4.182350917,4.100267835,4.534005897,3.611682317,3.56206471,4.280202687,3.14754039,3.388474663,4.182350917,4.520760721,3.684006715,4.407182283,4.608117123,4.280202687,3.14754039,4.272970272,3.866562224,4.471529957,4.542053224
tlr0029,Signal transduction,Two-component systems,circadian timing response system RpaAB-SasA,two component signal transduction system histidine kinase controlling circadian rhythm SasA,sasA,tlr0029,4.79726977,4.376315686,4.450347307,4.243418368,4.800800317,3.774783637,4.406114908,4.486267824,3.968404394,3.849228727,3.386455024,3.918236788,4.800800317,3.774783637,3.984992185,4.112805384,4.269151533,3.438296833,3.386455024,3.918236788,3.404153038,3.471634473,3.861092693,4.010590576
tlr0035,Unknown function,General,None,hypothetical protein,,tlr0035,7.8198431,7.578568637,6.248570891,6.823339924,4.935848211,5.060607812,6.710436815,6.987095415,5.940034673,5.684611425,5.498168889,5.802466056,4.935848211,5.060607812,6.6473748,6.716529674,5.977175541,7.158436722,5.498168889,5.802466056,6.583086888,5.788222687,6.681305594,6.463356664
tlr0036,Defense and invasion systems,Detoxification and inactivation,oxidative stress,superoxide dismutase Sod2,sod2,tlr0036,5.629617859,5.481709226,4.450347307,5.405968824,5.082479009,4.787269808,4.931835415,4.624812688,5.31349505,4.993318082,4.533347651,4.980227309,5.082479009,4.787269808,5.207284277,4.919034104,5.189934284,6.131462005,4.533347651,4.980227309,4.88042155,4.914521507,5.166895027,5.852434077
tlr0041,Fatty acid and lipid metabolism,Biosynthesis,fatty acid biosynthesis from acetyl-CoA,malonyl CoA-acyl carrier protein transacylase FabD,fabD,tlr0041,4.480553438,4.454294321,6.519686907,6.118739057,7.024870389,7.285208263,4.656010248,4.385526188,6.393150481,6.536902662,7.326092652,7.002268797,7.024870389,7.285208263,6.348427702,6.368095583,6.502539479,6.259419215,7.326092652,7.002268797,6.557950226,6.266824826,6.329696406,5.944596848
tlr0042,Fatty acid and lipid metabolism,Glycerolipid and glycerophospholid metabolism,phosphatidylglycerol biosynthesis,1-acyl-sn-glycerol-3-phosphate acyltransferase PlsC,plsC,tlr0042,3.645518496,5.009480355,5.58263228,5.53221822,6.1339193,5.639325561,4.61736625,4.21897851,5.426847231,5.684611425,5.57388789,5.505875713,6.1339193,5.639325561,5.519727617,5.56341067,5.189934284,5.229791576,5.57388789,5.505875713,5.419685161,5.110303637,5.166895027,5.513957355
tlr0050,Translation,Transfer RNA biogenesis,tRNA aminoacylation,tyrosyl-tRNA synthetase TyrS,tyrS,tlr0050,4.068438254,4.010107499,4.843462108,4.024491095,6.166887285,6.36897399,4.041797563,3.634688206,5.807217845,5.293169081,5.959428249,5.741666873,6.166887285,6.36897399,4.753392244,5.048858942,5.918319299,4.608117123,5.959428249,5.741666873,6.116187047,5.5741318,5.116107059,5.096537207
tlr0051,Intracellular trafficking_ assembly_ and processing,Peptidases,None,Zn-dependent proteinase family M16,,tlr0051,7.333985988,7.653064553,7.703258101,7.620772344,7.762757246,7.85867426,8.025257702,7.896740713,7.499837783,7.736417073,7.902253166,7.696247028,7.762757246,7.85867426,7.972586641,7.991687429,7.781698742,7.751914069,7.902253166,7.696247028,7.865563591,7.709833985,7.570764287,7.935057549
tlr0052,Intracellular trafficking_ assembly_ and processing,Enzyme assembly,cytochrome c biogenesis system II,c-type cytochrome biogenesis protein CcdA,ccdA,tlr0052,5.881754689,5.716952296,5.513144125,5.267435247,5.448717392,5.55411055,5.594701457,5.950386638,5.53184519,4.993318082,5.610293455,5.267227133,5.448717392,5.55411055,6.220480257,6.005680147,5.600062173,6.076907092,5.610293455,5.267227133,5.766534898,5.669833042,6.008703369,5.753934249
tlr0053,Transport and binding proteins,Amino acids_ peptides and amines,neutral amino acid uptake sysetm NatABCDE,ABC-type neutral amino acid uptake sytem ATPase component NatE,natE,tlr0053,3.802368437,4.293628599,3.132489918,3.899848066,4.118821339,4.239619416,4.494527524,4.158587654,3.968404394,3.71377358,3.559406397,3.515950242,4.118821339,4.239619416,3.984992185,4.229576809,4.060095022,3.61548485,3.559406397,3.515950242,3.823766706,4.488195527,2.602599088,3.886478315
tlr0055,Transport and binding proteins,Accesory functions,TonB energy transduction system,outer membrane transport energizing sytem membrane anchored component ExbD,exbD,tlr0055,5.5485884,5.107862477,5.150156014,5.267435247,5.194034067,5.415919977,4.53669579,4.866361941,5.00744474,5.247392397,5.196128132,5.430681749,5.194034067,5.415919977,5.085749526,5.605957226,5.309821099,4.89046301,5.196128132,5.430681749,5.302847158,5.155288682,5.63101306,5.273698171
tlr0056,Translation,Ribosomal proteins: synthesis and modification,Ribosome biogeneses GTPases,GTP-binding protein Era,era,tlr0056,5.977563322,5.747608725,5.005122357,5.218086754,4.713054648,5.262874892,5.471789882,5.577855641,5.055426973,5.337517887,5.289160246,4.926173309,4.713054648,5.262874892,5.775897943,5.277449911,5.214734905,5.178589817,5.289160246,4.926173309,5.2406211,4.805383839,4.95179218,5.320505419
tlr0057,Regulatory functions,Small molecule interactions,urease active site biosynthesis UreEFGH,Ni2+ binding GTPase regulating urease expression/maturation UreG,ureG,tlr0057,4.290051355,4.957594607,4.524084239,4.941717659,4.293235401,4.824486168,3.622455167,4.276788075,4.248566172,4.936526235,5.044029619,4.474963747,4.293235401,4.824486168,4.160870603,4.436716528,4.57198551,4.350921553,5.044029619,4.474963747,4.394601242,4.687027216,4.297012115,4.371822942
tlr0058,Intracellular trafficking_ assembly_ and processing,Peptidases,None,serine proteinase,,tlr0058,7.333985988,6.975670402,7.082277016,6.933705509,6.478243783,6.38135662,7.371702998,7.572473225,7.779795609,7.651730204,7.390033534,7.195433188,6.478243783,6.38135662,6.675512527,6.828139584,7.158001341,7.158436722,7.390033534,7.195433188,7.249378758,7.000162123,7.381214613,7.628342923
tlr0059,Unknown function,General,None,protein of unknown function DUF928,,tlr0059,6.038055822,5.685624761,5.680912117,4.813992183,5.277363168,5.262874892,5.7786344,6.4178147,6.583545175,6.459205753,5.779594807,6.279191202,5.277363168,5.262874892,5.970543263,5.605957226,5.991519864,6.399298012,5.779594807,6.279191202,5.932529643,5.999161927,6.415591932,6.09956766
tlr0066,Cell structure_ growth_ and death,Cell division,None,cell division protein ZipS,zipS,tlr0066,5.589677433,5.747608725,4.594088126,4.431829759,3.862907038,4.059937712,5.862436354,5.577855641,4.330355719,4.18747588,3.183474198,3.797731799,3.862907038,4.059937712,3.984992185,3.843165394,4.2198471,4.253235333,3.183474198,3.797731799,4.139369361,3.74813723,4.551133856,4.068529365
tlr0067,Prosthetic groups_ cofactors_ and carriers,Riboflavin metabolism,riboflavin_ FAD and FMN from GTP and ribulose-5-P,6_7-dimethyl-8-ribityllumazine synthase RibH,ribH,tlr0067,2.994568156,3.780604553,4.201870952,4.243418368,4.410768726,3.852126666,4.451030711,4.21897851,3.86011382,4.084010808,4.184194241,3.918236788,4.410768726,3.852126666,4.316379772,4.436716528,4.2198471,4.033737998,4.184194241,3.918236788,3.631572908,4.337721162,3.194488065,4.177369533
tlr0069,Amino acid metabolism,Alanine_ aspartate and glutamate metabolism,aspartate semialdehyde biosynthesis from aspartate,aspartate-semialdehyde dehydrogenase Asd,asd,tlr0069,7.722078365,7.318624513,7.997174991,7.992488862,7.117582747,7.380704326,7.025289724,7.521225339,7.420444984,7.425545651,7.756270956,7.861969048,7.117582747,7.380704326,7.493184191,7.284539559,7.413180191,7.526708831,7.756270956,7.861969048,7.583934382,7.82469896,7.493968419,7.472412149
tlr0074,Unknown function,General,None,hypothetical protein,,tlr0074,4.566750494,5.243699578,4.289824496,3.607491666,3.805127457,4.059937712,3.916498149,4.158587654,4.248566172,4.18747588,3.183474198,4.313554074,3.805127457,4.059937712,4.160870603,4.436716528,4.00229876,4.147964759,3.183474198,4.313554074,3.631572908,4.168584494,4.200599743,3.886478315
tlr0081,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L3 RplC,rplC,tlr0081,7.195103538,7.407394777,7.925796717,8.183192102,8.296350318,8.32018901,7.888503377,7.865123371,8.090201878,7.884786802,8.738177777,8.341796746,8.296350318,8.32018901,8.366666238,8.128696119,8.111432228,7.671527135,8.738177777,8.341796746,8.152305108,8.287111349,7.661341747,7.7222105
tlr0082,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L4 RplD,rplD,tlr0082,7.78505434,7.535456,9.031891408,8.962529879,9.336337434,9.4719537,8.123323997,8.450174099,9.095473821,8.908935477,9.432817045,9.426559886,9.336337434,9.4719537,9.144062539,9.126158042,8.942169617,8.868318066,9.432817045,9.426559886,9.047964873,8.971854166,8.916667189,8.943549326
tlr0083,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L23 RplW,rplW,tlr0083,7.221370708,7.051102102,8.51322127,8.481784974,8.51440131,8.562037946,6.912187317,7.381329906,8.424461376,8.209051697,8.65823376,8.652696665,8.51440131,8.562037946,8.318455376,8.411335377,8.403900401,8.277533935,8.65823376,8.652696665,8.193648123,8.505134682,8.467372421,8.237125417
tlr0084,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L2 RplB,rplB,tlr0084,8.927789672,8.364459509,10.30556943,10.19987854,9.857529434,10.07017329,8.44654147,8.949469262,9.929939494,9.631288434,10.29980497,10.28807144,9.857529434,10.07017329,10.08668441,10.16256958,9.714720004,9.893893114,10.29980497,10.28807144,10.04566786,9.99329913,9.923280864,9.847166485
tlr0086,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L22 RplV,rplV,tlr0086,7.870501531,7.426400552,8.283355937,8.689168718,7.997298165,8.206660093,6.78944182,7.381329906,8.078757631,8.117296821,8.262477221,8.362062428,7.997298165,8.206660093,8.216912205,8.135939142,7.822285987,8.124918767,8.262477221,8.362062428,8.029812082,8.053901407,7.939888457,8.018472452
tlr0087,Translation,Ribosomal proteins: synthesis and modification,ribosome small subunit,SSU ribosomal protein S3 RpsC,rpsC,tlr0087,9.096859301,8.637410314,10.25881485,10.32222923,10.12568634,10.34881583,8.258952265,8.622137558,9.93470778,9.95654125,10.58565183,10.34771658,10.12568634,10.34881583,10.08929858,9.930311296,9.71579737,9.733804977,10.58565183,10.34771658,10.0879379,10.16115265,9.948674577,9.825178428
tlr0088,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L16 RplP,rplP,tlr0088,7.878774255,7.848890064,9.322003372,9.465722816,8.866153284,9.026902506,7.502447543,7.790141092,8.786378518,8.662912142,9.420116855,9.104504699,8.866153284,9.026902506,8.950601438,8.867995676,8.753611647,8.742826265,9.420116855,9.104504699,9.03437631,9.008760127,8.938560629,8.905951198
tlr0091,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L14 RplN,rplN,tlr0091,8.020100381,7.397797091,9.034977924,9.090486172,9.068305413,9.233659772,7.411076922,7.355551522,8.891494154,8.814720121,9.203022605,9.197654277,9.068305413,9.233659772,8.879884991,9.004823476,8.813213774,8.976345922,9.203022605,9.197654277,9.173115158,8.782372224,8.949383994,8.837700122
tlr0092,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L24 RplX,rplX,tlr0092,8.310416043,8.117949623,9.719288211,9.788608321,9.633641803,9.778088197,7.789552804,8.081023652,9.313736377,9.528190018,9.797359188,9.717467567,9.633641803,9.778088197,9.168991701,9.281171265,9.302047579,9.304124069,9.797359188,9.717467567,9.440266291,9.553567882,9.446174231,9.29723414
tlr0093,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L5 RplE,rplE,tlr0093,8.767759586,8.398535687,9.788586813,9.99891766,9.642439844,9.868685937,8.357234556,8.521437811,9.582383466,9.657580889,9.890530949,9.913843628,9.642439844,9.868685937,9.212806536,9.323017955,9.488837143,9.104317846,9.890530949,9.913843628,9.734436894,9.727849501,9.652320132,9.380463258
tlr0094,Translation,Ribosomal proteins: synthesis and modification,ribosome small subunit,SSU ribosomal protein S8 RpsH,rpsH,tlr0094,7.935391471,7.500012935,8.719137331,9.087080889,8.720493372,8.813115421,6.935529336,7.368498337,8.541625663,8.738761184,9.232377643,9.166307886,8.720493372,8.813115421,8.552448348,8.59071531,8.466689036,8.415534963,9.232377643,9.166307886,8.552597569,8.782372224,8.477378282,8.45325926
tlr0095,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L6 RplF,rplF,tlr0095,8.642197576,8.076449511,9.352012359,9.404113712,9.488303427,9.418969324,7.724073124,8.161312697,9.335534483,9.128480326,9.599792349,9.44567528,9.488303427,9.418969324,9.161558081,9.290936494,9.205642247,9.252875701,9.599792349,9.44567528,9.426461081,9.350516894,9.147236805,9.155438385
tlr0096,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L18 RplR,rplR,tlr0096,7.895178679,7.677065089,8.56538775,8.591605851,8.015475695,8.210129931,6.958499155,7.254556095,8.118421402,8.142341147,8.56439301,8.47801803,8.015475695,8.210129931,8.300516788,8.150316971,8.191069106,7.984111982,8.56439301,8.47801803,8.318504197,8.492160816,8.297050614,8.215771089
tlr0097,Translation,Ribosomal proteins: synthesis and modification,ribosome small subunit,SSU ribosomal protein S5 RpsE,rpsE,tlr0097,8.647048256,8.203050442,9.393484112,9.571856327,9.053722172,9.362406256,7.433102696,7.892266169,9.043444268,9.103194795,9.499530466,9.537628038,9.053722172,9.362406256,9.229492608,9.207465438,8.98926347,8.927194174,9.499530466,9.537628038,9.344410352,9.19107397,9.162820506,9.050799012
