RAST Locus Tag,NCBI Locus Tag,Main_Role,Subrole,Subsystem,Curated Product Descriptor,gene,ClustID_ox,Clust name_ox,HLLO-CC-TS040514.18_AV,HLMO-CC-TS040514.19_AV,HLHO-CC-TS040514.20_AV,Average_ox_Conditions,resolved_locus_tag,resolution_method
fig.6666666.52381.peg.2205,SY28_RS11100,Nucleic acid metabolism,Pyrimidine metabolism,pyrimidine ribonucleotide biosynthesis from UMP,cytidylate kinase Cmk,cmk,0,,52.59593309,29.72769364,66.74732343,49.69031672,SY28_11110,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2206,SY28_RS11105,Amino acid metabolism,Phenylalanine_ tyrosine and tryptophan biosynthesis,shikimate pathway,3-phosphoshikimate 1-carboxyvinyltransferase AroA,aroA,0,,90.26966616,70.6377474,49.45183439,70.11974931,SY28_11115,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2207,SY28_RS11110,Unknown function,General,,phosphoesterase RecJ domain-containing protein,,0,,72.90075879,92.54484817,83.62501948,83.02354215,SY28_11120,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2211,SY28_RS11125,Unknown function,Enzymes of unknown specificity,,alcohol dehydrogenase,,4,H,21.16043265,31.24161987,70.18723746,40.86309666,SY28_11135,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2214,SY28_RS11140,Defense and invasion systems,Invasion response,CRISPR immunity,CRISPR-associated endonuclease/helicase Cas3,cas3,0,,17.12548902,38.08333869,60.25907005,38.48929925,SY28_11150,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2215,SY28_RS11145,Defense and invasion systems,Invasion response,CRISPR immunity,CRISPR-associated protein Cas5d,cas5d,0,,25.82468146,24.72677322,57.98335251,36.17826906,SY28_11155,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2216,SY28_RS11150,Defense and invasion systems,Invasion response,CRISPR immunity,CRISPR-associated protein Csd1,csd1,4,H,11.50803705,54.44442302,105.0255581,56.99267273,SY28_11160,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2217,SY28_RS11155,Defense and invasion systems,Invasion response,CRISPR immunity,CRISPR-associated protein Csd2,csd2,4,H,24.02126918,103.6911492,116.019261,81.24389313,SY28_11165,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2218,SY28_RS11160,Defense and invasion systems,Invasion response,CRISPR immunity,CRISPR-associated protein Cmr1,cmr1,4,H,20.46061116,83.74295324,55.78158416,53.32838285,SY28_11170,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2219,SY28_RS11165,Defense and invasion systems,Invasion response,CRISPR immunity,CRISPR-associated protein Cmr2,cmr2,4,H,42.40920065,81.00445833,106.1048545,76.50617116,SY28_11175,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2220,SY28_RS11170,Defense and invasion systems,Invasion response,CRISPR immunity,CRISPR-associated protein Cmr3,cmr3,0,,36.35744914,39.53196757,19.21660665,31.70200778,SY28_11180,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2221,SY28_RS11175,Defense and invasion systems,Invasion response,CRISPR immunity,Cmr4 family CRISPR-associated ramp protein,cmr4,0,,17.71570479,40.09611452,48.27058933,35.36080288,SY28_11185,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2222,SY28_RS11180,Defense and invasion systems,Invasion response,CRISPR immunity,CRISPR-associated protein Cmr5,cmr5,2,F,29.93466836,19.46534967,70.7203784,40.04013214,SY28_11190,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2223,SY28_RS11185,Defense and invasion systems,Invasion response,CRISPR immunity,CRISPR-associated protein Cmr6,cmr6,0,,24.98238278,69.93770771,61.34577763,52.0886227,SY28_11195,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2224,SY28_RS11190,Defense and invasion systems,Invasion response,CRISPR immunity,CRISPR-associated exonuclease Cas4,cas4,0,,57.82331314,68.09622462,81.70553069,69.20835615,SY28_11200,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2225,SY28_RS11195,Defense and invasion systems,Invasion response,CRISPR immunity,CRISPR-associated protein Cas1,cas1,0,,50.44622578,18.17502762,3.853567885,24.15827376,SY28_11205,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2226,SY28_RS11200,Defense and invasion systems,Invasion response,CRISPR immunity,CRISPR-associated protein Cas2,cas2,0,,90.78101569,69.2501745,74.68254747,78.23791255,SY28_11210,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2227,SY28_RS11205,Signal transduction,Two-component systems,copper homeostasis system CopRS/CopABCD,two component signal transduction system response regulator,copR,0,,37.98870776,21.80895074,35.05589769,31.61785206,SY28_11215,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2228,SY28_RS11210,Transport and binding proteins,Amino acids_ peptides and amines,,amino acid transporter,,0,,50.30402781,40.99775975,68.8859552,53.39591425,SY28_11220,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2230,SY28_RS11215,Cell motility and adherance,Surface structures and assembly platforms,T2bSS type IVa pili,type IV pilus pilin protein PilA,pilA,1,E,541.7345557,766.7898667,289.1165135,532.5469786,SY28_11225,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2235,SY28_RS11240,Cell motility and adherance,Surface structures and assembly platforms,T2bSS type IVa pili,type IV pilus assembly protein PilB,pilB,0,,18.93215193,27.18875432,24.79207408,23.63766011,SY28_11250,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2238,SY28_RS11255,Transport and binding proteins,Amino acids_ peptides and amines,polar amino acid transport system PA,ABC-type polar amino acid uptake system substrate-binding component,,0,,63.27172504,64.50961285,101.0480552,76.27646438,SY28_11265,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2239,SY28_RS11260,Transport and binding proteins,Amino acids_ peptides and amines,polar amino acid transport system PA,ABC-type polar amino acid uptake system permease component,,0,,54.06841149,80.46390834,37.55525975,57.36252653,SY28_11270,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2241,SY28_RS11270,Amino acid metabolism,Arginine and proline metabolism,polyamine biosynthesis,agmatinase SpeB,speB,0,,15.70807004,27.61432968,11.14015277,18.15418416,SY28_11280,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2242,SY28_RS11275,Transport and binding proteins,Amino acids_ peptides and amines,L-amino acid transport system AapJMPQ,ABC-type L-amino acid uptake system ATPase component AapP,aapP,2,F,67.67361952,7.38801633,21.3122696,32.12463515,SY28_11285,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2243,SY28_RS11280,Unknown function,Enzymes of unknown specificity,,aminotransferase,,0,,39.47023879,48.39813538,21.26386658,36.37741359,SY28_11290,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2244,SY28_RS11290,Energy metabolism,Oxidative phosphorylation,,cytochrome P450,,0,,38.95614829,60.58093485,43.28964698,47.60891004,SY28_11300,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2245,SY28_RS11295,Unknown function,General,,hypothetical protein,,0,,294.6558458,304.9660733,272.2421476,290.6213556,SY28_11305,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2246,SY28_RS11300,Unknown function,General,,hypothetical protein,,0,,85.69174833,68.11119137,94.22816644,82.67703538,SY28_11310,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2248,SY28_RS11310,Transport and binding proteins,Cofactors and prosthetic groups,,heavy metal-binding protein,,3,G,500.4172715,229.333217,157.3196477,295.6900454,SY28_11320,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2249,SY28_RS11315,Unknown function,General,,COG1937 family protein of unknown function,,1,E,87.72963939,194.4142504,35.79967024,105.9811867,SY28_11325,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2250,SY28_RS11320,Transport and binding proteins,Cations and iron carrying compounds,copper homeostasis system CopRS/CopABCD,Cu+-exporting ATPase CopA,copA,0,,47.27232363,47.45099433,55.6438006,50.12237285,SY28_11330,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2251,SY28_RS11325,Unknown function,General,,protein of unknown function DUF305,,1,E,73.91308201,161.2320752,13.51733451,82.88749722,SY28_11335,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2252,SY28_RS11330,Amino acid metabolism,Phenylalanine_ tyrosine and tryptophan biosynthesis,,protein tyrosine phosphatase,,0,,25.38845349,28.92784315,23.34009883,25.88546516,SY28_11340,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2253,SY28_RS11335,Carbohydrate metabolism,Starch and sucrose metabolism,sucrose degradation,alpha-glucosidase MalZ,malZ,0,,99.8298145,82.96282002,62.99870362,81.93044605,SY28_11345,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2254,SY28_RS11340,Carbohydrate metabolism,Starch and sucrose metabolism,sucrose degradation,amylosucrase,,3,G,121.0708987,79.88012162,70.14685348,90.36595793,SY28_11350,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2255,SY28_RS11345,Unknown function,General,,hypothetical protein,,0,,78.63531613,87.58497982,110.4297337,92.21667655,SY28_11355,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2257,SY28_RS11355,Transport and binding proteins,Porins and secretins,,outer membrane protein,,4,H,14.756845,27.64352031,66.91157295,36.43731275,SY28_11365,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2259,SY28_RS11370,Nucleic acid metabolism,Purine metabolism,purine (inosine-5'-phosphate) biosynthesis from ribose-5-phosphate,phosphoribosylaminoimidazole-succinocarboxamide synthase PurC,purC,4,H,37.0829747,76.68969063,176.2410916,96.67125232,SY28_11380,tier1:NCBI Locus Tag
fig.6666666.52381.peg.226,SY28_RS14675,Intracellular trafficking_ assembly_ and processing,Peptidases,SOS response,S24 family peptidase,,0,,16.07048475,24.63786441,17.76826097,19.49220338,,unresolved
fig.6666666.52381.peg.2260,SY28_RS11375,Nucleic acid metabolism,Purine metabolism,purine (inosine-5'-phosphate) biosynthesis from ribose-5-phosphate,phosphoribosylformylglycinamidine synthase PurS,purS,4,H,44.61750807,117.172467,84.06155115,81.95050873,SY28_11385,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2261,SY28_RS11380,Nucleic acid metabolism,Purine metabolism,purine (inosine-5'-phosphate) biosynthesis from ribose-5-phosphate,phosphoribosylformylglycinamidine synthase I PurQ,purQ,3,G,186.6828252,92.1244349,108.4441565,129.0838055,SY28_11390,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2262,SY28_RS11385,Unknown function,Enzymes of unknown specificity,,putative hydrolase of the HAD superfamily,,1,E,86.01731612,186.941472,87.3247943,120.0945275,SY28_11395,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2263,SY28_RS11390,Nucleic acid metabolism,Purine metabolism,purine (inosine-5'-phosphate) biosynthesis from ribose-5-phosphate,phosphoribosylformylglycinamidine synthase II PurL,purL,0,,66.02759213,51.89729485,62.22614369,60.05034356,SY28_11400,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2264,SY28_RS11395,Nucleic acid metabolism,Purine metabolism,purine (inosine-5'-phosphate) biosynthesis from ribose-5-phosphate,amidophosphoribosyltransferase PurF,purF,3,G,107.8037567,79.37294203,24.97188822,70.71619566,SY28_11405,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2265,SY28_RS11400,Energy metabolism,Nitrogen metabolism,,oxygen-insensitive NADPH nitroreductase,,0,,77.71217002,73.14849369,93.32623211,81.39563194,SY28_11410,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2266,SY28_RS11405,Unknown function,General,,hypothetical protein,,2,F,61.83767867,18.39516228,135.5339917,71.92227754,SY28_11415,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2267,SY28_RS11410,Regulatory functions,DNA interactions,,XRE family transcriptional regulator,,2,F,155.2644741,61.13602341,312.9334448,176.4446474,SY28_11420,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2270,SY28_RS11420,Unknown function,General,,protein of unknown function DUF955,,0,,3.278898145,21.0494264,4.567544134,9.631956227,SY28_11430,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2271,SY28_RS11425,Prosthetic groups_ cofactors_ and carriers,Folate biosynthesis,,dihydroneopterin triphosphate pyrophosphohydrolase FolQ,folQ,4,H,46.26915637,52.35546187,97.002284,65.20896741,SY28_11435,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2272,SY28_RS11430,Prosthetic groups_ cofactors_ and carriers,Folate biosynthesis,,dihydropteridine reductase,,0,,15.51915313,15.27340262,14.79624778,15.19626785,SY28_11440,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2273,SY28_RS11435,Prosthetic groups_ cofactors_ and carriers,Folate biosynthesis,tetrahydrofolate biosynthesis from GTP and PABA,GTP cyclohydrolase I FolE,folE,0,,26.60424618,65.49472886,73.41806131,55.17234545,SY28_11445,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2274,SY28_RS11440,Prosthetic groups_ cofactors_ and carriers,Iron sulfur clusters,iron-sulfur cluster assembly iscSUA-hscBA-fdx system,Fe-S cluster assembly scaffold IscU,iscU,3,G,59.16111782,54.09779046,7.475100445,40.24466958,SY28_11450,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2275,SY28_RS11445,Prosthetic groups_ cofactors_ and carriers,Iron sulfur clusters,iron-sulfur cluster assembly SUF system,bifunctional cysteine desulfurase / selenocysteine lyase SufS,sufS,0,,30.50632706,26.26190371,32.74387276,29.83736784,SY28_11455,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2279,SY28_RS11470,Unknown function,General,,hypothetical protein,,2,F,163.5838091,9.828462157,125.7877227,99.73333135,,unresolved
fig.6666666.52381.peg.2280,SY28_RS11475,Amino acid metabolism,Glycine_ serine_ and threoine metabolism,glycine cleavage system GcvHLPT,glycine cleavage system protein GcvH,gcvH,1,E,76.96300657,146.2133143,45.19122017,89.455847,SY28_11485,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2281,SY28_RS11480,Amino acid metabolism,Glycine_ serine_ and threoine metabolism,glycine cleavage system GcvHLPT,aminomethyltransferase GcvT,gcvT,0,,59.64641864,45.43188848,89.41441312,64.83090675,SY28_11490,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2282,SY28_RS11485,Cell motility and adherance,Surface structures and assembly platforms,,gliding-motility protein MglA,,2,F,86.10457002,35.09457996,85.87760373,69.02558457,SY28_11495,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2283,SY28_RS11490,Cell motility and adherance,Surface structures and assembly platforms,,gliding motility protein,,0,,155.188622,153.281476,112.2114658,140.2271879,SY28_11500,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2284,SY28_RS11495,Unknown function,Enzymes of unknown specificity,,dienelactone hydrolase,,0,,13.430515,36.922942,28.06330082,26.13891927,SY28_11505,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2286,SY28_RS11505,Regulatory functions,Protein interactions,,serine/threonine protein kinase,,2,F,22.77418135,9.362474933,99.20421993,43.78029207,SY28_11515,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2287,SY28_RS11510,Unknown function,Enzymes of unknown specificity,,phospholipase,rssA,0,,38.72655081,10.48134213,22.74360918,23.98383404,SY28_11520,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2288,SY28_RS11515,Intracellular trafficking_ assembly_ and processing,Protein modification and repair,signal recognition system,signal peptidase I LepB,lepB,3,G,196.340451,144.8945881,136.967144,159.4007277,SY28_11525,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2289,SY28_RS11520,Intracellular trafficking_ assembly_ and processing,Peptidases,ATP-dependent protease HslVU,ATP-dependent protease peptidase subunit HslV,hslV,0,,287.9235678,311.496897,307.5918036,302.3374228,SY28_11530,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2290,SY28_RS11525,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,ATP-dependent protease HslVU,ATP-dependent HslUV protease ATPase subunit HslU,hslU,1,E,227.5445189,273.8884458,197.2038464,232.8789371,SY28_11535,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2291,SY28_RS11530,Unknown function,General,,hypothetical protein,,1,E,377.1859817,446.4731699,361.4352242,395.0314586,SY28_11540,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2292,SY28_RS11535,Unknown function,General,,hypothetical protein,,0,,49.28530835,46.14379691,41.84612855,45.75841127,SY28_11545,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2293,SY28_RS11540,Nucleic acid metabolism,DNA replication_ recombination_ and repair,,ATPase,,0,,32.7339484,44.65128664,60.96090302,46.11537935,SY28_11550,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2296,SY28_RS14751,Unknown function,General,,hypothetical protein,,2,F,138.4378101,93.87875922,324.6275588,185.6480427,,unresolved
fig.6666666.52381.peg.2297,SY28_RS11555,Translation,Transfer RNA biogenesis,tRNA 3' processing factors,exoribonuclease II,,0,,7.700268001,46.03847065,20.45947306,24.73273724,SY28_11565,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2299,SY28_RS11565,Unknown function,General,,hypothetical protein,,0,,15.35435481,33.34902683,29.52727187,26.0768845,SY28_11575,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2300,SY28_RS11570,Unknown function,General,,hypothetical protein,,0,,19.79799405,10.61254113,5.461454345,11.95732984,SY28_11580,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2304,SY28_RS11590,Unknown function,General,,hypothetical protein,,0,,53.73247355,41.67067374,62.27275213,52.55863314,SY28_11600,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2307,SY28_RS14755,Unknown function,General,,hypothetical protein,,0,,35.53859295,27.78056325,32.06478722,31.79464781,SY28_RS14755,locus_tag:NCBI Locus Tag
fig.6666666.52381.peg.2308,SY28_RS11605,Unknown function,Enzymes of unknown specificity,,ATP-binding domain-containing protein,,0,,65.55168351,41.85556757,44.93137615,50.77954241,SY28_11615,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2310,SY28_RS11612,Unknown function,General,,hypothetical protein,,1,E,451.1905278,723.5095161,504.1684834,559.6228424,,unresolved
fig.6666666.52381.peg.2311,SY28_RS11615,Translation,Ribosomal proteins: synthesis and modification,ribosome small subunit,SSU ribosomal protein S15 RpsO,rpsO,4,H,952.1419732,984.2647625,1239.514926,1058.640554,SY28_11625,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2313,SY28_RS11625,Energy metabolism,Oxidative phosphorylation,cytochrome c oxidase_ mitochondrial_ caa3-type CoxABCD,aa3-type cytochrome c oxidase subunit I CoxA,coxA,0,,55.29818144,55.05455749,45.87368738,52.07547544,SY28_11635,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2314,SY28_RS11630,Energy metabolism,Oxidative phosphorylation,cytochrome c oxidase_ mitochondrial_ caa3-type CoxABCD,aa3-type cytochrome c oxidase subunit II CoxB,coxB,3,G,168.132128,149.1617501,53.19823898,123.4973724,SY28_11640,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2315,SY28_RS11635,Unknown function,General,,hypothetical protein,,4,H,263.2679695,539.8763492,448.3874885,417.1772691,,unresolved
fig.6666666.52381.peg.2316,SY28_RS11640,Carbohydrate metabolism,Pentose phosphate pathway,pentose phosphate cycle_ non-oxidative phase,transketolase TktA,tktA,3,G,198.1340068,155.5672853,117.801555,157.1676157,SY28_11650,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2317,SY28_RS11645,Unknown function,General,,hypothetical protein,,3,G,136.7579241,159.7993104,17.33753663,104.6315904,SY28_11655,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2318,SY28_RS11650,Unknown function,Enzymes of unknown specificity,,quinate 5-dehydrogenase,,3,G,170.2027451,103.3666464,63.40341329,112.3242683,SY28_11660,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2319,SY28_RS11655,Unknown function,Enzymes of unknown specificity,,alpha-amylase,,0,,24.14460184,42.60239513,33.01244012,33.2531457,SY28_11665,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2320,SY28_RS11660,Unknown function,Enzymes of unknown specificity,,cyclase/dehydrase,,0,,55.44834569,24.91976217,17.97155915,32.779889,SY28_11670,tier1:NCBI Locus Tag
fig.6666666.52381.peg.2321,SY28_RS11665,Translation,Transfer RNA biogenesis,tRNA aminoacylation,cysteinyl-tRNA synthetase CysS,cysS,4,H,26.97681572,37.70725914,84.46684718,49.71697401,SY28_11675,tier1:NCBI Locus Tag
