am_hot1a3_id,locus_tag
AMHOT1A3_single_02554,ACZ81_12725
AMHOT1A3_single_02555,ACZ81_12730
AMHOT1A3_single_02556,ACZ81_12735
AMHOT1A3_single_02557,ACZ81_12740
AMHOT1A3_single_02558,ACZ81_12745
AMHOT1A3_single_02559,ACZ81_12750
AMHOT1A3_single_02560,ACZ81_12755
AMHOT1A3_single_02561,ACZ81_12760
AMHOT1A3_single_02562,ACZ81_12765
AMHOT1A3_single_02563,ACZ81_12770
AMHOT1A3_single_02564,ACZ81_12775
AMHOT1A3_single_02565,ACZ81_12780
AMHOT1A3_single_02566,ACZ81_12785
AMHOT1A3_single_02567,ACZ81_12790
AMHOT1A3_single_02568,ACZ81_12795
AMHOT1A3_single_02569,ACZ81_12800
AMHOT1A3_single_02570,ACZ81_12805
AMHOT1A3_single_02571,ACZ81_12810
AMHOT1A3_single_02572,ACZ81_RS21755
AMHOT1A3_single_02573,ACZ81_12815
AMHOT1A3_single_02574,ACZ81_12820
AMHOT1A3_single_02575,ACZ81_12825
AMHOT1A3_single_02576,ACZ81_12835
AMHOT1A3_single_02578,ACZ81_12865
AMHOT1A3_single_02579,ACZ81_12870
AMHOT1A3_single_02580,ACZ81_12875
AMHOT1A3_single_02581,ACZ81_12880
AMHOT1A3_single_02582,ACZ81_12885
AMHOT1A3_single_02583,ACZ81_12890
AMHOT1A3_single_02584,ACZ81_12895
AMHOT1A3_single_02585,ACZ81_12900
AMHOT1A3_single_02586,ACZ81_12905
AMHOT1A3_single_02587,ACZ81_12910
AMHOT1A3_single_02588,ACZ81_12915
AMHOT1A3_single_02589,ACZ81_12920
AMHOT1A3_single_02590,ACZ81_12925
AMHOT1A3_single_02591,ACZ81_12930
AMHOT1A3_single_02592,ACZ81_12935
AMHOT1A3_single_02593,ACZ81_12940
AMHOT1A3_single_02594,ACZ81_12945
AMHOT1A3_single_02595,ACZ81_12950
AMHOT1A3_single_02596,ACZ81_12955
AMHOT1A3_single_02597,ACZ81_12960
AMHOT1A3_single_02598,ACZ81_12965
AMHOT1A3_single_02599,ACZ81_12970
AMHOT1A3_single_02600,ACZ81_12975
AMHOT1A3_single_02601,ACZ81_12980
AMHOT1A3_single_02602,ACZ81_12985
AMHOT1A3_single_02603,ACZ81_12990
AMHOT1A3_single_02604,ACZ81_13000
AMHOT1A3_single_02605,ACZ81_13005
AMHOT1A3_single_02606,ACZ81_13010
AMHOT1A3_single_02607,ACZ81_13015
AMHOT1A3_single_02608,ACZ81_13020
AMHOT1A3_single_02609,ACZ81_13025
AMHOT1A3_single_02610,ACZ81_13030
AMHOT1A3_single_02611,ACZ81_13035
AMHOT1A3_single_02612,ACZ81_13040
AMHOT1A3_single_02613,ACZ81_13045
AMHOT1A3_single_02614,ACZ81_13050
AMHOT1A3_single_02615,ACZ81_13055
AMHOT1A3_single_02616,ACZ81_13060
AMHOT1A3_single_02617,ACZ81_13065
AMHOT1A3_single_02618,ACZ81_13070
AMHOT1A3_single_02619,ACZ81_13075
AMHOT1A3_single_02620,ACZ81_13080
AMHOT1A3_single_02621,ACZ81_13085
AMHOT1A3_single_02622,ACZ81_13090
AMHOT1A3_single_02623,ACZ81_13095
AMHOT1A3_single_02624,ACZ81_13100
AMHOT1A3_single_02625,ACZ81_13105
AMHOT1A3_single_02626,ACZ81_13110
AMHOT1A3_single_02627,ACZ81_13115
AMHOT1A3_single_02628,ACZ81_13120
AMHOT1A3_single_02629,ACZ81_13125
AMHOT1A3_single_02630,ACZ81_13130
AMHOT1A3_single_02631,ACZ81_13135
AMHOT1A3_single_02632,ACZ81_13140
AMHOT1A3_single_02633,ACZ81_13145
AMHOT1A3_single_02634,ACZ81_13150
AMHOT1A3_single_02635,ACZ81_13155
AMHOT1A3_single_02636,ACZ81_13165
AMHOT1A3_single_02637,ACZ81_13170
AMHOT1A3_single_02638,ACZ81_13175
AMHOT1A3_single_02639,ACZ81_13180
AMHOT1A3_single_02640,ACZ81_13185
AMHOT1A3_single_02641,ACZ81_13190
AMHOT1A3_single_02642,ACZ81_13195
AMHOT1A3_single_02643,ACZ81_13200
AMHOT1A3_single_02644,ACZ81_13205
AMHOT1A3_single_02645,ACZ81_13210
AMHOT1A3_single_02646,ACZ81_13215
AMHOT1A3_single_02647,ACZ81_13220
AMHOT1A3_single_02648,ACZ81_13225
AMHOT1A3_single_02649,ACZ81_13230
AMHOT1A3_single_02650,ACZ81_13235
AMHOT1A3_single_02651,ACZ81_13240
AMHOT1A3_single_02652,ACZ81_13245
AMHOT1A3_single_02653,ACZ81_13250
AMHOT1A3_single_02654,ACZ81_13255
AMHOT1A3_single_02655,ACZ81_13260
AMHOT1A3_single_02656,ACZ81_13265
AMHOT1A3_single_02657,ACZ81_13270
AMHOT1A3_single_02658,ACZ81_13275
AMHOT1A3_single_02659,ACZ81_13280
AMHOT1A3_single_02660,ACZ81_13285
AMHOT1A3_single_02661,ACZ81_13290
AMHOT1A3_single_02662,ACZ81_13295
AMHOT1A3_single_02663,ACZ81_13300
AMHOT1A3_single_02665,ACZ81_13305
AMHOT1A3_single_02666,ACZ81_13310
AMHOT1A3_single_02667,ACZ81_13315
AMHOT1A3_single_02668,ACZ81_13320
AMHOT1A3_single_02669,ACZ81_13325
AMHOT1A3_single_02670,ACZ81_13330
AMHOT1A3_single_02678,ACZ81_13375
AMHOT1A3_single_02679,ACZ81_13380
AMHOT1A3_single_02680,ACZ81_13385
AMHOT1A3_single_02681,ACZ81_13390
AMHOT1A3_single_02682,ACZ81_13395
AMHOT1A3_single_02683,ACZ81_13400
AMHOT1A3_single_02684,ACZ81_13405
AMHOT1A3_single_02685,ACZ81_13410
AMHOT1A3_single_02686,ACZ81_13415
AMHOT1A3_single_02687,ACZ81_13420
AMHOT1A3_single_02688,ACZ81_13425
AMHOT1A3_single_02689,ACZ81_13430
AMHOT1A3_single_02690,ACZ81_13435
AMHOT1A3_single_02691,ACZ81_13440
AMHOT1A3_single_02692,ACZ81_13445
AMHOT1A3_single_02693,ACZ81_13450
AMHOT1A3_single_02694,ACZ81_13455
AMHOT1A3_single_02695,ACZ81_13460
AMHOT1A3_single_02696,ACZ81_13465
AMHOT1A3_single_02697,ACZ81_13470
AMHOT1A3_single_02698,ACZ81_13475
AMHOT1A3_single_02699,ACZ81_13480
AMHOT1A3_single_02700,ACZ81_13485
AMHOT1A3_single_02701,ACZ81_13490
AMHOT1A3_single_02702,ACZ81_13495
AMHOT1A3_single_02703,ACZ81_13500
AMHOT1A3_single_02704,ACZ81_13505
AMHOT1A3_single_02705,ACZ81_13510
AMHOT1A3_single_02706,ACZ81_13515
AMHOT1A3_single_02707,ACZ81_13520
AMHOT1A3_single_02708,ACZ81_13525
AMHOT1A3_single_02709,ACZ81_13530
AMHOT1A3_single_02710,ACZ81_13535
AMHOT1A3_single_02711,ACZ81_13540
AMHOT1A3_single_02712,ACZ81_13545
AMHOT1A3_single_02713,ACZ81_13550
AMHOT1A3_single_02714,ACZ81_13555
AMHOT1A3_single_02715,ACZ81_13560
AMHOT1A3_single_02716,ACZ81_13565
AMHOT1A3_single_02717,ACZ81_13570
AMHOT1A3_single_02718,ACZ81_13575
AMHOT1A3_single_02719,ACZ81_13580
AMHOT1A3_single_02720,ACZ81_13585
AMHOT1A3_single_02721,ACZ81_13590
AMHOT1A3_single_02722,ACZ81_13595
AMHOT1A3_single_02723,ACZ81_13600
AMHOT1A3_single_02724,ACZ81_13605
AMHOT1A3_single_02725,ACZ81_13610
AMHOT1A3_single_02726,ACZ81_13615
AMHOT1A3_single_02727,ACZ81_13620
AMHOT1A3_single_02728,ACZ81_13625
AMHOT1A3_single_02729,ACZ81_13630
AMHOT1A3_single_02730,ACZ81_13635
AMHOT1A3_single_02731,ACZ81_13640
AMHOT1A3_single_02732,ACZ81_13645
AMHOT1A3_single_02733,ACZ81_13650
AMHOT1A3_single_02734,ACZ81_13655
AMHOT1A3_single_02735,ACZ81_13660
AMHOT1A3_single_02736,ACZ81_13665
AMHOT1A3_single_02737,ACZ81_13670
AMHOT1A3_single_02738,ACZ81_13675
AMHOT1A3_single_02739,ACZ81_13680
AMHOT1A3_single_02740,ACZ81_13685
AMHOT1A3_single_02741,ACZ81_13690
AMHOT1A3_single_02742,ACZ81_13695
AMHOT1A3_single_02743,ACZ81_13700
AMHOT1A3_single_02744,ACZ81_13705
AMHOT1A3_single_02745,ACZ81_RS13720
AMHOT1A3_single_02746,ACZ81_13715
AMHOT1A3_single_02747,ACZ81_13720
AMHOT1A3_single_02748,ACZ81_13725
AMHOT1A3_single_02749,ACZ81_13730
AMHOT1A3_single_02750,ACZ81_13735
AMHOT1A3_single_02751,ACZ81_13740
AMHOT1A3_single_02752,ACZ81_13745
AMHOT1A3_single_02753,ACZ81_13750
AMHOT1A3_single_02754,ACZ81_13755
AMHOT1A3_single_02755,ACZ81_13760
AMHOT1A3_single_02756,ACZ81_13765
AMHOT1A3_single_02757,ACZ81_13770
AMHOT1A3_single_02758,ACZ81_13775
AMHOT1A3_single_02759,ACZ81_13780
AMHOT1A3_single_02760,ACZ81_13785
AMHOT1A3_single_02761,ACZ81_13790
AMHOT1A3_single_02762,ACZ81_13795
AMHOT1A3_single_02763,ACZ81_13800
AMHOT1A3_single_02764,ACZ81_RS13815
AMHOT1A3_single_02765,ACZ81_13810
AMHOT1A3_single_02766,ACZ81_13815
AMHOT1A3_single_02767,ACZ81_13820
AMHOT1A3_single_02768,ACZ81_13825
AMHOT1A3_single_02769,ACZ81_13830
AMHOT1A3_single_02770,ACZ81_13835
AMHOT1A3_single_02771,ACZ81_13840
AMHOT1A3_single_02772,ACZ81_13845
AMHOT1A3_single_02773,ACZ81_13850
AMHOT1A3_single_02774,ACZ81_13855
AMHOT1A3_single_02775,ACZ81_13860
AMHOT1A3_single_02776,ACZ81_13865
AMHOT1A3_single_02777,ACZ81_13870
AMHOT1A3_single_02778,ACZ81_13875
AMHOT1A3_single_02779,ACZ81_13880
AMHOT1A3_single_02780,ACZ81_13885
AMHOT1A3_single_02781,ACZ81_13890
AMHOT1A3_single_02782,ACZ81_13895
AMHOT1A3_single_02783,ACZ81_13900
AMHOT1A3_single_02784,ACZ81_13905
AMHOT1A3_single_02785,ACZ81_13910
AMHOT1A3_single_02786,ACZ81_13915
AMHOT1A3_single_02787,ACZ81_13920
AMHOT1A3_single_02788,ACZ81_13925
AMHOT1A3_single_02789,ACZ81_13930
AMHOT1A3_single_02790,ACZ81_13935
AMHOT1A3_single_02791,ACZ81_13940
AMHOT1A3_single_02792,ACZ81_13945
AMHOT1A3_single_02793,ACZ81_13950
AMHOT1A3_single_02794,ACZ81_13955
AMHOT1A3_single_02795,ACZ81_13960
AMHOT1A3_single_02796,ACZ81_13965
AMHOT1A3_single_02797,ACZ81_13970
AMHOT1A3_single_02798,ACZ81_13975
AMHOT1A3_single_02799,ACZ81_13980
AMHOT1A3_single_02800,ACZ81_13985
AMHOT1A3_single_02801,ACZ81_13990
AMHOT1A3_single_02802,ACZ81_13995
AMHOT1A3_single_02803,ACZ81_14000
AMHOT1A3_single_02804,ACZ81_14005
AMHOT1A3_single_02805,ACZ81_14010
AMHOT1A3_single_02806,ACZ81_14015
AMHOT1A3_single_02808,ACZ81_14025
AMHOT1A3_single_02809,ACZ81_14030
AMHOT1A3_single_02810,ACZ81_14035
AMHOT1A3_single_02811,ACZ81_14040
AMHOT1A3_single_02812,ACZ81_14045
AMHOT1A3_single_02813,ACZ81_14050
AMHOT1A3_single_02814,ACZ81_14055
AMHOT1A3_single_02815,ACZ81_14060
AMHOT1A3_single_02816,ACZ81_14065
AMHOT1A3_single_02817,ACZ81_14070
AMHOT1A3_single_02818,ACZ81_14075
AMHOT1A3_single_02819,ACZ81_14080
AMHOT1A3_single_02820,ACZ81_14085
AMHOT1A3_single_02821,ACZ81_14090
AMHOT1A3_single_02822,ACZ81_14095
AMHOT1A3_single_02823,ACZ81_14100
AMHOT1A3_single_02824,ACZ81_14105
AMHOT1A3_single_02825,ACZ81_14110
AMHOT1A3_single_02826,ACZ81_14115
AMHOT1A3_single_02827,ACZ81_14120
AMHOT1A3_single_02828,ACZ81_14125
AMHOT1A3_single_02829,ACZ81_14130
AMHOT1A3_single_02830,ACZ81_14135
AMHOT1A3_single_02831,ACZ81_14140
AMHOT1A3_single_02832,ACZ81_14145
AMHOT1A3_single_02833,ACZ81_14150
AMHOT1A3_single_02834,ACZ81_14155
AMHOT1A3_single_02835,ACZ81_14160
AMHOT1A3_single_02836,ACZ81_14165
AMHOT1A3_single_02837,ACZ81_14170
AMHOT1A3_single_02838,ACZ81_14175
AMHOT1A3_single_02839,ACZ81_14180
AMHOT1A3_single_02840,ACZ81_RS14195
AMHOT1A3_single_02841,ACZ81_14195
AMHOT1A3_single_02842,ACZ81_14200
AMHOT1A3_single_02843,ACZ81_14205
AMHOT1A3_single_02844,ACZ81_14210
AMHOT1A3_single_02845,ACZ81_14215
AMHOT1A3_single_02846,ACZ81_14220
AMHOT1A3_single_02847,ACZ81_14225
AMHOT1A3_single_02848,ACZ81_14230
AMHOT1A3_single_02849,ACZ81_14235
AMHOT1A3_single_02850,ACZ81_14240
AMHOT1A3_single_02851,ACZ81_14245
AMHOT1A3_single_02852,ACZ81_14250
AMHOT1A3_single_02853,ACZ81_14255
AMHOT1A3_single_02854,ACZ81_14260
AMHOT1A3_single_02856,ACZ81_14265
AMHOT1A3_single_02857,ACZ81_14270
AMHOT1A3_single_02858,ACZ81_14275
AMHOT1A3_single_02859,ACZ81_14280
AMHOT1A3_single_02860,ACZ81_14285
AMHOT1A3_single_02861,ACZ81_14290
AMHOT1A3_single_02862,ACZ81_14295
AMHOT1A3_single_02863,ACZ81_14300
AMHOT1A3_single_02864,ACZ81_14305
AMHOT1A3_single_02865,ACZ81_14310
AMHOT1A3_single_02866,ACZ81_14315
AMHOT1A3_single_02867,ACZ81_14320
AMHOT1A3_single_02868,ACZ81_14325
AMHOT1A3_single_02869,ACZ81_14330
AMHOT1A3_single_02870,ACZ81_14335
AMHOT1A3_single_02871,ACZ81_14340
AMHOT1A3_single_02874,ACZ81_14350
AMHOT1A3_single_02875,ACZ81_14355
AMHOT1A3_single_02876,ACZ81_14360
AMHOT1A3_single_02877,ACZ81_14365
AMHOT1A3_single_02878,ACZ81_14370
AMHOT1A3_single_02879,ACZ81_14375
AMHOT1A3_single_02880,ACZ81_14380
AMHOT1A3_single_02881,ACZ81_14385
AMHOT1A3_single_02882,ACZ81_14390
AMHOT1A3_single_02883,ACZ81_14395
AMHOT1A3_single_02884,ACZ81_14400
AMHOT1A3_single_02885,ACZ81_14405
AMHOT1A3_single_02886,ACZ81_14410
AMHOT1A3_single_02887,ACZ81_14415
AMHOT1A3_single_02888,ACZ81_14420
AMHOT1A3_single_02889,ACZ81_14425
AMHOT1A3_single_02890,ACZ81_14430
AMHOT1A3_single_02891,ACZ81_14435
AMHOT1A3_single_02892,ACZ81_14440
AMHOT1A3_single_02893,ACZ81_14445
AMHOT1A3_single_02894,ACZ81_14450
AMHOT1A3_single_02895,ACZ81_14455
AMHOT1A3_single_02896,ACZ81_14460
AMHOT1A3_single_02897,ACZ81_14465
AMHOT1A3_single_02898,ACZ81_14470
AMHOT1A3_single_02899,ACZ81_14475
AMHOT1A3_single_02900,ACZ81_14480
AMHOT1A3_single_02901,ACZ81_14485
AMHOT1A3_single_02902,ACZ81_14490
AMHOT1A3_single_02903,ACZ81_14495
AMHOT1A3_single_02904,ACZ81_14500
AMHOT1A3_single_02905,ACZ81_14505
AMHOT1A3_single_02906,ACZ81_14510
AMHOT1A3_single_02907,ACZ81_14515
AMHOT1A3_single_02908,ACZ81_14520
AMHOT1A3_single_02909,ACZ81_14525
AMHOT1A3_single_02910,ACZ81_14530
AMHOT1A3_single_02911,ACZ81_14535
AMHOT1A3_single_02912,ACZ81_14540
AMHOT1A3_single_02913,ACZ81_14545
AMHOT1A3_single_02914,ACZ81_14550
AMHOT1A3_single_02916,ACZ81_14560
AMHOT1A3_single_02917,ACZ81_14565
AMHOT1A3_single_02918,ACZ81_14570
AMHOT1A3_single_02919,ACZ81_14580
AMHOT1A3_single_02920,ACZ81_14585
AMHOT1A3_single_02921,ACZ81_14590
AMHOT1A3_single_02922,ACZ81_14595
AMHOT1A3_single_02923,ACZ81_14600
AMHOT1A3_single_02924,ACZ81_14610
AMHOT1A3_single_02925,ACZ81_14620
AMHOT1A3_single_02926,ACZ81_14625
AMHOT1A3_single_02927,ACZ81_14630
AMHOT1A3_single_02928,ACZ81_14635
AMHOT1A3_single_02929,ACZ81_14640
AMHOT1A3_single_02930,ACZ81_14645
AMHOT1A3_single_02931,ACZ81_14650
AMHOT1A3_single_02932,ACZ81_14655
AMHOT1A3_single_02933,ACZ81_14660
AMHOT1A3_single_02934,ACZ81_14665
AMHOT1A3_single_02935,ACZ81_14670
AMHOT1A3_single_02936,ACZ81_14675
AMHOT1A3_single_02937,ACZ81_14680
AMHOT1A3_single_02938,ACZ81_14685
AMHOT1A3_single_02939,ACZ81_14690
AMHOT1A3_single_02940,ACZ81_14695
AMHOT1A3_single_02941,ACZ81_14700
AMHOT1A3_single_02942,ACZ81_14705
AMHOT1A3_single_02943,ACZ81_14710
AMHOT1A3_single_02944,ACZ81_14715
AMHOT1A3_single_02945,ACZ81_14720
AMHOT1A3_single_02946,ACZ81_14725
AMHOT1A3_single_02947,ACZ81_14730
AMHOT1A3_single_02948,ACZ81_14735
AMHOT1A3_single_02949,ACZ81_14740
AMHOT1A3_single_02950,ACZ81_14745
AMHOT1A3_single_02951,ACZ81_14750
AMHOT1A3_single_02952,ACZ81_14755
AMHOT1A3_single_02953,ACZ81_14760
AMHOT1A3_single_02954,ACZ81_14765
AMHOT1A3_single_02955,ACZ81_14770
AMHOT1A3_single_02956,ACZ81_14775
AMHOT1A3_single_02957,ACZ81_14780
AMHOT1A3_single_02958,ACZ81_14785
AMHOT1A3_single_02959,ACZ81_14790
AMHOT1A3_single_02960,ACZ81_14795
AMHOT1A3_single_02961,ACZ81_14800
AMHOT1A3_single_02962,ACZ81_14805
AMHOT1A3_single_02963,ACZ81_14810
AMHOT1A3_single_02964,ACZ81_14815
AMHOT1A3_single_02965,ACZ81_14820
AMHOT1A3_single_02966,ACZ81_14825
AMHOT1A3_single_02967,ACZ81_14830
AMHOT1A3_single_02968,ACZ81_14835
AMHOT1A3_single_02970,ACZ81_RS21545
AMHOT1A3_single_02971,ACZ81_14845
AMHOT1A3_single_02972,ACZ81_14850
AMHOT1A3_single_02973,ACZ81_14855
AMHOT1A3_single_02974,ACZ81_14860
AMHOT1A3_single_02975,ACZ81_14865
AMHOT1A3_single_02976,ACZ81_14870
AMHOT1A3_single_02978,ACZ81_14875
AMHOT1A3_single_02979,ACZ81_14880
AMHOT1A3_single_02980,ACZ81_14885
AMHOT1A3_single_02981,ACZ81_14890
AMHOT1A3_single_02982,ACZ81_14895
AMHOT1A3_single_02983,ACZ81_14900
AMHOT1A3_single_02984,ACZ81_14905
AMHOT1A3_single_02985,ACZ81_14910
AMHOT1A3_single_02986,ACZ81_14915
AMHOT1A3_single_02987,ACZ81_14920
AMHOT1A3_single_02988,ACZ81_14925
AMHOT1A3_single_02989,ACZ81_14930
AMHOT1A3_single_02990,ACZ81_14935
AMHOT1A3_single_02991,ACZ81_14940
AMHOT1A3_single_02992,ACZ81_14945
AMHOT1A3_single_02993,ACZ81_14950
AMHOT1A3_single_02994,ACZ81_14955
AMHOT1A3_single_02995,ACZ81_14960
AMHOT1A3_single_02996,ACZ81_14965
AMHOT1A3_single_02997,ACZ81_14970
AMHOT1A3_single_02998,ACZ81_14975
AMHOT1A3_single_02999,ACZ81_14980
AMHOT1A3_single_03000,ACZ81_14985
AMHOT1A3_single_03001,ACZ81_14990
AMHOT1A3_single_03002,ACZ81_14995
AMHOT1A3_single_03003,ACZ81_15000
AMHOT1A3_single_03004,ACZ81_15005
AMHOT1A3_single_03005,ACZ81_15015
AMHOT1A3_single_03006,ACZ81_15020
AMHOT1A3_single_03007,ACZ81_15025
AMHOT1A3_single_03009,ACZ81_15035
AMHOT1A3_single_03010,ACZ81_15040
AMHOT1A3_single_03011,ACZ81_RS20915
AMHOT1A3_single_03012,ACZ81_15045
AMHOT1A3_single_03013,ACZ81_15050
AMHOT1A3_single_03014,ACZ81_15055
AMHOT1A3_single_03015,ACZ81_15060
AMHOT1A3_single_03016,ACZ81_15065
AMHOT1A3_single_03017,ACZ81_15070
AMHOT1A3_single_03018,ACZ81_15075
AMHOT1A3_single_03019,ACZ81_15080
AMHOT1A3_single_03020,ACZ81_15085
AMHOT1A3_single_03021,ACZ81_15090
AMHOT1A3_single_03022,ACZ81_15095
AMHOT1A3_single_03023,ACZ81_15100
AMHOT1A3_single_03024,ACZ81_15105
AMHOT1A3_single_03025,ACZ81_15110
AMHOT1A3_single_03026,ACZ81_15115
AMHOT1A3_single_03027,ACZ81_15120
AMHOT1A3_single_03028,ACZ81_15125
AMHOT1A3_single_03029,ACZ81_15130
AMHOT1A3_single_03030,ACZ81_15135
AMHOT1A3_single_03031,ACZ81_15140
AMHOT1A3_single_03032,ACZ81_15145
AMHOT1A3_single_03033,ACZ81_15150
AMHOT1A3_single_03034,ACZ81_15155
AMHOT1A3_single_03035,ACZ81_15160
AMHOT1A3_single_03036,ACZ81_15165
AMHOT1A3_single_03037,ACZ81_15170
AMHOT1A3_single_03038,ACZ81_15175
AMHOT1A3_single_03039,ACZ81_15185
AMHOT1A3_single_03040,ACZ81_15190
AMHOT1A3_single_03041,ACZ81_15195
AMHOT1A3_single_03042,ACZ81_15200
AMHOT1A3_single_03043,ACZ81_15205
AMHOT1A3_single_03044,ACZ81_15210
AMHOT1A3_single_03045,ACZ81_15215
AMHOT1A3_single_03046,ACZ81_15220
AMHOT1A3_single_03047,ACZ81_15225
AMHOT1A3_single_03048,ACZ81_15230
AMHOT1A3_single_03049,ACZ81_15235
AMHOT1A3_single_03050,ACZ81_15240
AMHOT1A3_single_03051,ACZ81_15245
AMHOT1A3_single_03052,ACZ81_15250
AMHOT1A3_single_03053,ACZ81_15255
AMHOT1A3_single_03054,ACZ81_15260
AMHOT1A3_single_03055,ACZ81_15265
AMHOT1A3_single_03056,ACZ81_15270
AMHOT1A3_single_03057,ACZ81_15275
AMHOT1A3_single_03058,ACZ81_15280
AMHOT1A3_single_03059,ACZ81_15285
AMHOT1A3_single_03060,ACZ81_15290
AMHOT1A3_single_03061,ACZ81_15295
AMHOT1A3_single_03062,ACZ81_15300
AMHOT1A3_single_03063,ACZ81_15305
AMHOT1A3_single_03064,ACZ81_15310
AMHOT1A3_single_03065,ACZ81_15315
AMHOT1A3_single_03066,ACZ81_15320
AMHOT1A3_single_03067,ACZ81_15325
AMHOT1A3_single_03068,ACZ81_15330
AMHOT1A3_single_03069,ACZ81_15335
AMHOT1A3_single_03070,ACZ81_15340
AMHOT1A3_single_03071,ACZ81_15345
AMHOT1A3_single_03072,ACZ81_15350
AMHOT1A3_single_03073,ACZ81_15355
AMHOT1A3_single_03074,ACZ81_15360
AMHOT1A3_single_03075,ACZ81_15365
AMHOT1A3_single_03076,ACZ81_15370
AMHOT1A3_single_03077,ACZ81_15375
AMHOT1A3_single_03078,ACZ81_15380
AMHOT1A3_single_03079,ACZ81_15385
AMHOT1A3_single_03080,ACZ81_15390
AMHOT1A3_single_03081,ACZ81_15395
AMHOT1A3_single_03082,ACZ81_15400
AMHOT1A3_single_03083,ACZ81_15405
AMHOT1A3_single_03084,ACZ81_15410
AMHOT1A3_single_03085,ACZ81_15415
AMHOT1A3_single_03086,ACZ81_15420
AMHOT1A3_single_03087,ACZ81_15425
AMHOT1A3_single_03088,ACZ81_15430
AMHOT1A3_single_03089,ACZ81_15435
AMHOT1A3_single_03090,ACZ81_15440
AMHOT1A3_single_03091,ACZ81_15445
AMHOT1A3_single_03092,ACZ81_15450
AMHOT1A3_single_03093,ACZ81_15455
AMHOT1A3_single_03094,ACZ81_15460
AMHOT1A3_single_03095,ACZ81_15465
AMHOT1A3_single_03096,ACZ81_15470
AMHOT1A3_single_03097,ACZ81_15475
AMHOT1A3_single_03098,ACZ81_15480
AMHOT1A3_single_03099,ACZ81_15485
AMHOT1A3_single_03100,ACZ81_15490
AMHOT1A3_single_03101,ACZ81_15495
AMHOT1A3_single_03102,ACZ81_15500
AMHOT1A3_single_03103,ACZ81_15505
AMHOT1A3_single_03104,ACZ81_15510
AMHOT1A3_single_03105,ACZ81_15515
AMHOT1A3_single_03106,ACZ81_15520
AMHOT1A3_single_03107,ACZ81_15525
AMHOT1A3_single_03108,ACZ81_15530
AMHOT1A3_single_03109,ACZ81_15535
AMHOT1A3_single_03110,ACZ81_15540
AMHOT1A3_single_03112,ACZ81_15545
AMHOT1A3_single_03113,ACZ81_15550
AMHOT1A3_single_03114,ACZ81_15555
AMHOT1A3_single_03115,ACZ81_15560
AMHOT1A3_single_03116,ACZ81_15565
AMHOT1A3_single_03117,ACZ81_15570
AMHOT1A3_single_03118,ACZ81_15575
AMHOT1A3_single_03119,ACZ81_15580
AMHOT1A3_single_03120,ACZ81_RS21550
AMHOT1A3_single_03123,ACZ81_15590
AMHOT1A3_single_03124,ACZ81_15595
AMHOT1A3_single_03125,ACZ81_15600
AMHOT1A3_single_03126,ACZ81_15605
AMHOT1A3_single_03127,ACZ81_15610
AMHOT1A3_single_03128,ACZ81_15615
AMHOT1A3_single_03129,ACZ81_15620
AMHOT1A3_single_03130,ACZ81_15625
AMHOT1A3_single_03131,ACZ81_15630
AMHOT1A3_single_03132,ACZ81_15635
AMHOT1A3_single_03133,ACZ81_15640
AMHOT1A3_single_03134,ACZ81_15645
AMHOT1A3_single_03135,ACZ81_15650
AMHOT1A3_single_03136,ACZ81_15655
AMHOT1A3_single_03137,ACZ81_15660
AMHOT1A3_single_03138,ACZ81_15665
AMHOT1A3_single_03139,ACZ81_15670
AMHOT1A3_single_03141,ACZ81_RS15685
AMHOT1A3_single_03142,ACZ81_15685
AMHOT1A3_single_03143,ACZ81_RS15695
AMHOT1A3_single_03144,ACZ81_15695
AMHOT1A3_single_03145,ACZ81_15700
AMHOT1A3_single_03146,ACZ81_15705
AMHOT1A3_single_03148,ACZ81_15710
AMHOT1A3_single_03149,ACZ81_15715
AMHOT1A3_single_03150,ACZ81_15720
AMHOT1A3_single_03151,ACZ81_15725
AMHOT1A3_single_03152,ACZ81_15730
AMHOT1A3_single_03153,ACZ81_15735
AMHOT1A3_single_03154,ACZ81_15740
AMHOT1A3_single_03155,ACZ81_15745
AMHOT1A3_single_03156,ACZ81_15750
AMHOT1A3_single_03157,ACZ81_15755
AMHOT1A3_single_03158,ACZ81_15760
AMHOT1A3_single_03159,ACZ81_15765
AMHOT1A3_single_03160,ACZ81_15770
AMHOT1A3_single_03161,ACZ81_15780
AMHOT1A3_single_03162,ACZ81_15785
AMHOT1A3_single_03163,ACZ81_15790
AMHOT1A3_single_03164,ACZ81_15795
AMHOT1A3_single_03165,ACZ81_15800
AMHOT1A3_single_03166,ACZ81_15805
AMHOT1A3_single_03167,ACZ81_15810
AMHOT1A3_single_03168,ACZ81_15815
AMHOT1A3_single_03169,ACZ81_15820
AMHOT1A3_single_03170,ACZ81_15825
AMHOT1A3_single_03171,ACZ81_15830
AMHOT1A3_single_03172,ACZ81_15835
AMHOT1A3_single_03173,ACZ81_15840
AMHOT1A3_single_03174,ACZ81_15850
AMHOT1A3_single_03175,ACZ81_15855
AMHOT1A3_single_03176,ACZ81_15860
AMHOT1A3_single_03177,ACZ81_15865
AMHOT1A3_single_03178,ACZ81_15870
AMHOT1A3_single_03179,ACZ81_15875
AMHOT1A3_single_03180,ACZ81_15880
AMHOT1A3_single_03181,ACZ81_15885
AMHOT1A3_single_03182,ACZ81_15890
