baseMean,log2FoldChange (positive means more highly expressed in mitomycin C treatment),lfcSE,stat,pvalue,padj,gene
1294.167387,1.003067344,0.083659739,11.98984554,4.02E-33,1.39E-32,MIT0604_01201
231.8519181,1.341185511,0.183689866,7.30135822,2.85E-13,5.93E-13,MIT0604_01202
332.9333014,0.813665334,0.163126632,4.98793681,6.10E-07,9.79E-07,MIT0604_01203
552.7237837,-1.125840376,0.126349651,-8.91051433,5.08E-19,1.23E-18,MIT0604_01204
1979.447197,-0.686472393,0.107807966,-6.367547958,1.92E-10,3.59E-10,MIT0604_01205
269.1923045,1.708191945,0.161519599,10.57575647,3.86E-26,1.13E-25,MIT0604_01206
475.2127608,-0.181872348,0.119224246,-1.525464444,0.127143295,0.143950401,MIT0604_01207
1045.233062,-5.270938836,0.240326638,-21.93239531,1.28E-106,1.32E-105,MIT0604_01208
491.6008319,0.869155101,0.160897475,5.401918827,6.59E-08,1.10E-07,MIT0604_01209
5778.423561,-1.999395357,0.097018642,-20.60836257,2.31E-94,1.99E-93,MIT0604_01210
9074.130177,-3.411033302,0.109190779,-31.23920662,3.13E-214,9.15E-213,MIT0604_01211
1670.232047,-0.453856036,0.13356385,-3.398045479,6.79E-04,9.11E-04,MIT0604_01212
6901.642312,-0.55535462,0.162149515,-3.424953932,6.15E-04,8.30E-04,MIT0604_01213
1450.274474,0.770195678,0.107046594,7.194957345,6.25E-13,1.29E-12,MIT0604_01214
1518.217857,-1.038677291,0.125939989,-8.247398636,1.62E-16,3.66E-16,MIT0604_01215
3011.717814,-0.87989752,0.168274092,-5.228954208,1.70E-07,2.80E-07,MIT0604_01216
708.948017,-0.457442548,0.101283251,-4.516467845,6.29E-06,9.63E-06,MIT0604_01217
529.1523498,1.232954106,0.131056723,9.407789821,5.07E-21,1.30E-20,MIT0604_01218
640.3821124,-0.153255821,0.122994218,-1.246040851,0.212749398,0.235531648,MIT0604_01219
1198.761672,-0.205707819,0.093414615,-2.202094589,0.027658628,0.033245573,MIT0604_01220
316.9415179,0.822560879,0.162418287,5.064459756,4.10E-07,6.61E-07,MIT0604_01221
1375.77546,2.032014864,0.089487823,22.70716625,3.81E-114,4.17E-113,MIT0604_01222
1148.959506,1.827301872,0.100806935,18.12674768,1.96E-73,1.30E-72,MIT0604_01223
2265.616687,-0.111033962,0.095643299,-1.160917319,0.245675525,0.269650295,MIT0604_01224
7726.380235,-2.372792004,0.120563663,-19.6808221,3.15E-86,2.48E-85,MIT0604_01225
137.0739889,-1.770697756,0.193940954,-9.130086846,6.84E-20,1.70E-19,MIT0604_01226
1290.583317,0.203624575,0.128659035,1.582668291,0.113497089,0.129503089,MIT0604_01228
413.46423,-0.646805513,0.157899606,-4.096308586,4.20E-05,6.12E-05,MIT0604_01229
608.0375924,-1.748282377,0.134119008,-13.03530653,7.71E-39,3.05E-38,MIT0604_01230
8307.065945,-0.841968545,0.144417501,-5.830100488,5.54E-09,9.75E-09,MIT0604_01231
948.114451,0.173396465,0.138065574,1.255899357,0.209152462,0.231674832,MIT0604_01232
58.69358409,2.768479768,0.385681757,7.178145499,7.07E-13,1.45E-12,MIT0604_01233
884.2051094,0.160975729,0.148906056,1.081055622,0.279672372,0.30549058,MIT0604_01234
646.6876736,0.646193714,0.124005591,5.211004688,1.88E-07,3.08E-07,MIT0604_01235
557.8946744,0.639814338,0.109282272,5.854694687,4.78E-09,8.44E-09,MIT0604_01236
1054.150482,2.94539418,0.177792023,16.56651483,1.22E-61,6.98E-61,MIT0604_01237
1777.270806,0.041444037,0.130072289,0.318623108,0.750012328,0.769892309,MIT0604_01238
19295.96244,-1.228557614,0.097974375,-12.53958098,4.53E-36,1.70E-35,MIT0604_01239
265.2168395,1.027458343,0.305579435,3.362328166,7.73E-04,0.001030677,MIT0604_01240
963.974183,-1.932599658,0.092287146,-20.94115745,2.26E-97,2.06E-96,MIT0604_01241
330.1614982,-0.59189211,0.136496001,-4.336332992,1.45E-05,2.18E-05,MIT0604_01242
748.1112783,0.778718921,0.129197392,6.027357878,1.67E-09,3.02E-09,MIT0604_01243
841.2010869,0.523521628,0.095427382,5.486073484,4.11E-08,6.93E-08,MIT0604_01244
527.0175557,0.753316288,0.133874031,5.627053139,1.83E-08,3.15E-08,MIT0604_01245
295.4316314,1.926199546,0.132110986,14.58016177,3.76E-48,1.79E-47,MIT0604_01246
325.2065331,1.022548679,0.175663813,5.821054791,5.85E-09,1.03E-08,MIT0604_01247
316.6632755,-0.784406032,0.191796308,-4.089786928,4.32E-05,6.28E-05,MIT0604_01248
1340.619712,-0.524831718,0.11018052,-4.763380303,1.90E-06,2.98E-06,MIT0604_01249
744.7023223,0.253295995,0.162978027,1.554172668,0.120143235,0.136553694,MIT0604_01250
335.3552479,-2.461351045,0.354324769,-6.94659606,3.74E-12,7.55E-12,MIT0604_01251
3823.086723,-3.26579797,0.099905253,-32.6889514,2.24E-234,8.34E-233,MIT0604_01252
147.7819257,2.025146247,0.196355514,10.31367142,6.11E-25,1.73E-24,MIT0604_01253
393.6920164,2.441138079,0.213920212,11.41144196,3.67E-30,1.17E-29,MIT0604_01254
66.67139764,0.967907379,0.267375116,3.620035374,2.95E-04,4.06E-04,MIT0604_01255
588.8459567,0.486476914,0.137667859,3.533699997,4.10E-04,5.59E-04,MIT0604_01256
471.3031844,-2.00161398,0.166204992,-12.04304366,2.11E-33,7.41E-33,MIT0604_01257
749.1455887,-1.524310289,0.189248143,-8.054558748,7.98E-16,1.78E-15,MIT0604_01258
366.7001968,1.580216887,0.139305483,11.3435369,7.99E-30,2.53E-29,MIT0604_01259
970.1146011,0.100508792,0.10478984,0.959146342,0.337485027,0.363404446,MIT0604_01260
581.2984261,-0.497162018,0.118887757,-4.181776414,2.89E-05,4.27E-05,MIT0604_01261
1900.177182,-1.011728055,0.117650254,-8.599454914,8.01E-18,1.87E-17,MIT0604_01262
128.490007,-0.339166282,0.183099987,-1.852355576,0.06397478,0.074746789,MIT0604_01263
5227.344115,-1.92066647,0.16834915,-11.40882786,3.78E-30,1.21E-29,MIT0604_01264
213.1153435,0.685371494,0.160631516,4.266731163,1.98E-05,2.95E-05,MIT0604_01265
953.7921771,0.544627214,0.159819897,3.407756009,6.55E-04,8.81E-04,MIT0604_01266
3864.788169,-1.932826156,0.172349476,-11.21457517,3.46E-29,1.08E-28,MIT0604_01267
813.6626833,-2.787521127,0.116383939,-23.95108078,9.00E-127,1.20E-125,MIT0604_01268
2.879041595,-0.478926334,1.253061614,-0.382204936,0.702309361,0.724245472,MIT0604_01270
10442.06625,1.29931559,0.474058118,2.74083607,0.006128307,0.007705556,MIT0604_01271
31.74176197,-3.177778786,0.512711365,-6.1979878,5.72E-10,1.05E-09,MIT0604_01272
262204.214,-2.242356152,0.173422778,-12.92999786,3.05E-38,1.19E-37,MIT0604_01273
2351.636752,-4.19308016,0.100285705,-41.81134444,0,0,MIT0604_01274
2597.272552,-0.568759238,0.157820533,-3.603835494,3.14E-04,4.32E-04,MIT0604_01275
1389.437536,1.100486589,0.11278921,9.757020132,1.72E-22,4.59E-22,MIT0604_01276
611.9233879,0.915015074,0.174102315,5.255616919,1.48E-07,2.43E-07,MIT0604_01277
405.394764,-0.23915517,0.157972932,-1.513899666,0.130051289,0.147161409,MIT0604_01278
1058.22646,0.082816233,0.096665166,0.856732948,0.39159249,0.417494702,MIT0604_01279
309.2622157,1.288021376,0.145455106,8.85511283,8.36E-19,2.02E-18,MIT0604_01280
202.520231,-0.780458998,0.201602835,-3.871269959,1.08E-04,1.54E-04,MIT0604_01281
629.923852,-1.383562589,0.114062969,-12.12981396,7.34E-34,2.61E-33,MIT0604_01282
30.2502605,2.900682706,0.559017877,5.188890774,2.12E-07,3.46E-07,MIT0604_01283
23.69153781,1.402745337,0.412116269,3.403761129,6.65E-04,8.93E-04,MIT0604_01284
487.3543734,0.070405474,0.182652237,0.385461879,0.699895245,0.722119741,MIT0604_01286
1313.95206,5.543103231,0.193009746,28.71929183,2.19E-181,5.10E-180,MIT0604_01287
151.7699076,2.937697227,0.207135845,14.18246673,1.18E-45,5.27E-45,MIT0604_01288
16929.10365,-0.830860556,0.108827359,-7.63466616,2.26E-14,4.87E-14,MIT0604_01289
40.65256368,-1.1649271,0.296761411,-3.925466909,8.66E-05,1.24E-04,MIT0604_01290
257.2395518,-0.104465903,0.12966945,-0.805632347,0.420454868,0.446869738,MIT0604_01291
111.9293907,0.209163893,0.268473179,0.779086737,0.435928622,0.462355383,MIT0604_01292
1942.622517,-2.118324632,0.134846415,-15.70916534,1.31E-55,7.03E-55,MIT0604_01293
411.3118542,-0.604127481,0.121795821,-4.960165937,7.04E-07,1.12E-06,MIT0604_01294
244.2452418,-0.780423207,0.164496925,-4.7443027,2.09E-06,3.26E-06,MIT0604_01295
160.7757616,-0.288374626,0.225138008,-1.28087935,0.200236047,0.222279386,MIT0604_01296
335.4135167,1.29698943,0.14973145,8.662104253,4.63E-18,1.09E-17,MIT0604_01297
577.04347,0.001333688,0.143251197,0.009310134,0.992571695,0.993542425,MIT0604_01298
420.7413373,0.639669498,0.17089552,3.743044287,1.82E-04,2.54E-04,MIT0604_01299
219.5717489,-0.172763623,0.179838225,-0.960661299,0.336722496,0.362946422,MIT0604_01300
139.4497774,1.858266156,0.244936424,7.586728545,3.28E-14,7.00E-14,MIT0604_01301
1328.229413,1.273078125,0.136742594,9.310033453,1.28E-20,3.24E-20,MIT0604_01302
1669.552569,3.975806238,0.167687054,23.70967904,2.87E-124,3.69E-123,MIT0604_01303
59.26964921,-1.382667311,0.25270531,-5.471461248,4.46E-08,7.51E-08,MIT0604_01304
89.31939708,1.674614173,0.267384231,6.262950397,3.78E-10,7.00E-10,MIT0604_01305
127.8276603,1.682030823,0.182835741,9.199682828,3.59E-20,9.01E-20,MIT0604_01306
185.2881032,-2.579811595,0.211998707,-12.16899681,4.55E-34,1.63E-33,MIT0604_01307
8.012635928,1.962876233,0.831607635,2.360339361,0.018258224,0.022193934,MIT0604_01308
287.1426723,-2.430935105,0.152337488,-15.95756326,2.52E-57,1.38E-56,MIT0604_01309
286.0743338,-1.61955575,0.190821461,-8.48728304,2.12E-17,4.85E-17,MIT0604_01310
39.5038208,-0.593141511,0.507596554,-1.168529429,0.242593276,0.266553105,MIT0604_01311
12.87575703,1.40495685,0.553316605,2.53915541,0.011112045,0.013702624,MIT0604_01312
319.0197305,1.08586695,0.13706693,7.922165806,2.33E-15,5.13E-15,MIT0604_01313
503.4683284,-1.197812947,0.138341219,-8.658395176,4.78E-18,1.13E-17,MIT0604_01314
283.626151,-5.431409999,0.415251734,-13.07980088,4.30E-39,1.71E-38,MIT0604_01315
129.0794458,-0.934624308,0.251408434,-3.717553509,2.01E-04,2.80E-04,MIT0604_01316
164.3295259,-0.742843315,0.17789602,-4.175716326,2.97E-05,4.38E-05,MIT0604_01317
86.10320673,-1.153691979,0.281731227,-4.09500924,4.22E-05,6.15E-05,MIT0604_01318
236.6145454,-2.855616469,0.266008149,-10.73507139,6.97E-27,2.06E-26,MIT0604_01319
133.6193435,-2.338174613,0.41469157,-5.638346138,1.72E-08,2.96E-08,MIT0604_01320
21.02575725,-0.847871679,0.482301427,-1.757970496,0.07875253,0.091231708,MIT0604_01321
56.52836513,-0.599312451,0.386276579,-1.551511231,0.120779218,0.137200366,MIT0604_01322
32.3633196,-1.346910199,0.374174529,-3.599684356,3.19E-04,4.38E-04,MIT0604_01323
1.320116044,-0.177071305,1.838713429,-0.096301742,0.923280928,0.928725336,MIT0604_01324
36.28250175,-2.479528785,0.415294478,-5.970531557,2.36E-09,4.24E-09,MIT0604_01325
211.9953528,-0.959772323,0.147908662,-6.488952782,8.64E-11,1.64E-10,MIT0604_01326
184.9161326,-1.991946882,0.192164714,-10.36583065,3.55E-25,1.02E-24,MIT0604_01327
484.3082758,-3.002336058,0.156515223,-19.18239004,5.19E-82,3.80E-81,MIT0604_01328
1245.794034,-1.083515367,0.13246662,-8.179535119,2.85E-16,6.41E-16,MIT0604_01329
157.3085247,-0.230697588,0.233661504,-0.987315343,0.323488072,0.348883078,MIT0604_01330
108.5417711,-0.504192027,0.244790085,-2.059691373,0.039428055,0.046896704,MIT0604_01331
63.68894992,0.786913746,0.287519621,2.736904501,0.006202029,0.007793465,MIT0604_01332
722.071347,0.339244274,0.105136605,3.22669992,0.001252267,0.001651669,MIT0604_01333
172.5847333,1.829110083,0.178054377,10.27276115,9.35E-25,2.64E-24,MIT0604_01334
460.9697918,1.207223617,0.138633025,8.708052189,3.09E-18,7.40E-18,MIT0604_01335
21.80384463,-1.126664387,0.456693104,-2.467005473,0.013624827,0.016700612,MIT0604_01336
2021.239375,-0.665491539,0.221400773,-3.005823012,0.002648631,0.00341205,MIT0604_01337
3172.645044,-0.708097524,0.169621418,-4.174576138,2.99E-05,4.40E-05,MIT0604_01338
260.6055543,-2.484383638,0.216173588,-11.49254013,1.44E-30,4.66E-30,MIT0604_01339
137.0259614,-1.084256309,0.235034486,-4.613179645,3.97E-06,6.13E-06,MIT0604_01340
114.0903424,-1.499699296,0.22654104,-6.619989445,3.59E-11,6.96E-11,MIT0604_01341
129.6596376,-1.951094454,0.250417079,-7.791379348,6.63E-15,1.44E-14,MIT0604_01342
55.39710314,2.058882587,0.351246888,5.861639366,4.58E-09,8.10E-09,MIT0604_01343
208.6933468,-3.359042218,0.252109703,-13.32373241,1.68E-40,6.90E-40,MIT0604_01344
384.5638443,-4.018764096,0.236965049,-16.95931154,1.64E-64,9.75E-64,MIT0604_01345
171.8630203,-1.432800846,0.255543082,-5.606885677,2.06E-08,3.54E-08,MIT0604_01346
106.7964027,-0.0384264,0.199518233,-0.192595932,0.847275431,0.861158296,MIT0604_01347
129.1942905,0.787220229,0.177634825,4.431677346,9.35E-06,1.42E-05,MIT0604_01348
940.4532478,1.554342018,0.241611898,6.43321802,1.25E-10,2.36E-10,MIT0604_01349
376.3003422,0.181760659,0.268774216,0.676257799,0.498876982,0.52557961,MIT0604_01350
425.0737082,0.337034388,0.128995468,2.612761458,0.008981396,0.011183041,MIT0604_01351
9870.408634,2.305407168,0.123231769,18.70789641,4.27E-78,2.99E-77,MIT0604_01352
235.0291039,3.002823723,0.434683054,6.908076346,4.91E-12,9.84E-12,MIT0604_01353
617.7135477,2.615342192,0.288718132,9.058461877,1.32E-19,3.27E-19,MIT0604_01354
274.4957848,1.840281332,0.593325249,3.101640013,0.001924518,0.002504443,MIT0604_01355
272.2365754,-0.857638298,0.18858403,-4.547777976,5.42E-06,8.33E-06,MIT0604_01356
49.0422226,-1.165301505,0.302402672,-3.85347622,1.16E-04,1.65E-04,MIT0604_01357
96.08894067,-0.300520931,0.358598118,-0.838043806,0.402006101,0.428151139,MIT0604_01358
1900.747871,0.662139116,0.098138511,6.746985545,1.51E-11,2.97E-11,MIT0604_01359
107.9745267,0.342828862,0.376592703,0.91034388,0.362641184,0.388449243,MIT0604_01360
78.66006533,-0.388618817,0.524084871,-0.741518862,0.458378899,0.485161121,MIT0604_01361
130.7025951,-1.098172501,0.405893412,-2.705568676,0.006818755,0.008547453,MIT0604_01362
160.8394269,-0.601269497,0.222598034,-2.701144691,0.006910127,0.008656689,MIT0604_01363
148.0469169,-0.945709876,0.190223991,-4.971559432,6.64E-07,1.06E-06,MIT0604_01364
5418.01012,-2.34639783,0.13758948,-17.0536136,3.29E-65,1.96E-64,MIT0604_01365
1757.272766,-1.489186919,0.122431159,-12.16346342,4.87E-34,1.74E-33,MIT0604_01366
374.7359179,-0.449636267,0.137929073,-3.259909308,0.001114478,0.001474685,MIT0604_01367
228.1636696,-3.821174874,0.246314413,-15.51340352,2.82E-54,1.46E-53,MIT0604_01368
359.2443621,-4.807636159,0.251937841,-19.08262826,3.52E-81,2.56E-80,MIT0604_01369
261.2847247,1.905965615,0.161025793,11.83639947,2.53E-32,8.69E-32,MIT0604_01370
258.1314887,3.330234829,0.164159685,20.28655716,1.69E-91,1.41E-90,MIT0604_01371
208.8160431,3.724479416,0.23140391,16.09514471,2.76E-58,1.53E-57,MIT0604_01372
55.9019164,-1.773615547,0.310972276,-5.70345232,1.17E-08,2.03E-08,MIT0604_01373
14379.53798,5.390398934,0.23120748,23.31412003,3.19E-120,3.79E-119,MIT0604_01374
25560.03459,5.437243324,0.144332596,37.67162414,0,0,MIT0604_01375
18777.50606,5.714440871,0.142095377,40.21552973,0,0,MIT0604_01376
19518.79865,5.495866857,0.135298036,40.62044817,0,0,MIT0604_01377
61.03561964,0.100403604,0.36975215,0.271542989,0.785973441,0.802437723,MIT0604_01378
35.48249375,3.105420025,0.487391747,6.371507195,1.87E-10,3.51E-10,MIT0604_01379
84.5221482,1.725068952,0.340010665,5.073573068,3.90E-07,6.31E-07,MIT0604_01380
479.4676558,-1.504722311,0.159678608,-9.423443297,4.37E-21,1.12E-20,MIT0604_01381
831.5505693,-2.307459116,0.158271835,-14.57908866,3.82E-48,1.81E-47,MIT0604_01382
1253.244236,-0.75338469,0.091362391,-8.246114016,1.64E-16,3.70E-16,MIT0604_01383
725.2514081,1.244645752,0.108437089,11.47804468,1.70E-30,5.50E-30,MIT0604_01384
1125.944109,0.929682458,0.141824317,6.555169644,5.56E-11,1.07E-10,MIT0604_01385
596.4700724,0.638418437,0.101442177,6.293422059,3.11E-10,5.77E-10,MIT0604_01386
1484.212772,-0.866150584,0.09431264,-9.183822932,4.16E-20,1.04E-19,MIT0604_01387
335.9413775,-0.777783046,0.138104586,-5.631840814,1.78E-08,3.07E-08,MIT0604_01388
826.2985857,-0.201358693,0.094482618,-2.131171816,0.03307499,0.039547024,MIT0604_01389
5870.624532,-0.578782438,0.105716206,-5.474869564,4.38E-08,7.37E-08,MIT0604_01390
1663.243682,-0.79210184,0.082776067,-9.569213227,1.08E-21,2.80E-21,MIT0604_01391
2245.811783,-0.671341358,0.101572659,-6.609469196,3.86E-11,7.46E-11,MIT0604_01392
6402.259044,-4.645153385,0.129240246,-35.94200346,6.75E-283,3.29E-281,MIT0604_01393
1478.693766,-4.853212499,0.140536496,-34.53346749,2.52E-261,1.12E-259,MIT0604_01394
3713.824255,0.286625981,0.144380234,1.985216214,0.047120421,0.055593949,MIT0604_01395
5660.171512,1.599975427,0.084112639,19.02181943,1.13E-80,8.11E-80,MIT0604_01396
5172.894465,2.790126412,0.447527044,6.234542586,4.53E-10,8.37E-10,MIT0604_01397
3848.734372,-2.710514213,0.088448475,-30.64512108,3.07E-206,8.61E-205,MIT0604_01398
427.9969458,-4.805255007,0.246444525,-19.49832326,1.13E-84,8.66E-84,MIT0604_01399
767.4245672,2.443095605,0.097331876,25.10067304,4.89E-139,7.53E-138,MIT0604_01400
1795.907552,0.367381899,0.194792741,1.886014316,0.059293025,0.06951479,MIT0604_01401
273.6640435,-0.126952848,0.15247673,-0.832604737,0.405067687,0.430963386,MIT0604_01402
945.1918459,-0.974210516,0.084121773,-11.58095556,5.15E-31,1.70E-30,MIT0604_01403
113200.8563,-2.358160232,0.155578704,-15.15734592,6.78E-52,3.37E-51,MIT0604_01404
180183.1865,-1.758968144,0.134119525,-13.11492975,2.70E-39,1.09E-38,MIT0604_01405
493.0673803,2.711167673,0.177017509,15.3158164,6.00E-53,3.03E-52,MIT0604_01406
755.4126164,1.133267573,0.097447404,11.6295307,2.92E-31,9.65E-31,MIT0604_01407
82.06795398,0.017318082,0.214997097,0.080550307,0.935799587,0.940393596,MIT0604_01408
9695.678592,4.775909292,0.150117412,31.81449265,4.08E-222,1.37E-220,MIT0604_01409
8900.096234,-0.191032376,0.16213299,-1.178244948,0.238698968,0.262415031,MIT0604_01410
44.89786475,-0.75583078,0.404977238,-1.866353731,0.061991892,0.072512802,MIT0604_01411
272.2141025,-0.822631978,0.143051012,-5.750619766,8.89E-09,1.55E-08,MIT0604_01412
298.6662584,-0.630577175,0.146289833,-4.310464799,1.63E-05,2.44E-05,MIT0604_01413
300.8813151,0.674797276,0.199590046,3.38091648,7.22E-04,9.65E-04,MIT0604_01414
385.917837,-0.161532217,0.126732166,-1.27459525,0.20245254,0.224496397,MIT0604_01415
257.5064019,0.765906221,0.168080287,4.556787927,5.19E-06,7.99E-06,MIT0604_01416
261.7644003,1.989684699,0.173357145,11.47737351,1.71E-30,5.53E-30,MIT0604_01417
345.2437567,1.366550281,0.17962374,7.60784895,2.79E-14,5.98E-14,MIT0604_01418
1890.632887,-0.313107098,0.075702175,-4.136038331,3.53E-05,5.18E-05,MIT0604_01419
926.714393,0.361626906,0.089350535,4.047283043,5.18E-05,7.51E-05,MIT0604_01420
112.8052254,0.965378134,0.252249865,3.827070968,1.30E-04,1.83E-04,MIT0604_01421
186.2229955,1.495643032,0.20693736,7.227515768,4.92E-13,1.02E-12,MIT0604_01422
2517.523263,-2.856066306,0.267311418,-10.68441566,1.20E-26,3.55E-26,MIT0604_01424
121.7345656,-0.590100607,0.197267283,-2.991375961,0.002777233,0.003568736,MIT0604_01425
1496.587728,-2.779265258,0.226409521,-12.2753904,1.23E-34,4.44E-34,MIT0604_01426
90052.05837,-2.639314483,0.391647858,-6.738998899,1.59E-11,3.14E-11,MIT0604_01427
897.6530912,0.470941066,0.144710202,3.254373633,0.001136427,0.001502756,MIT0604_01428
690.8081834,0.075279374,0.145142798,0.518657315,0.603999733,0.630166898,MIT0604_01429
479.341363,-0.504539708,0.112552333,-4.482712143,7.37E-06,1.13E-05,MIT0604_01430
133.9272549,-1.852856715,0.332994129,-5.564232374,2.63E-08,4.50E-08,MIT0604_01431
81.82970636,-0.154556091,0.228236341,-0.67717564,0.498294522,0.525236295,MIT0604_01432
1316.209959,-2.129911737,0.147029644,-14.48627422,1.48E-47,6.90E-47,MIT0604_01433
225.973534,-1.32027346,0.210067759,-6.284988547,3.28E-10,6.08E-10,MIT0604_01434
30482.12556,-3.963226343,0.292142808,-13.56605824,6.37E-42,2.65E-41,MIT0604_01435
6049.803551,-3.772537828,0.505539231,-7.462403701,8.50E-14,1.79E-13,MIT0604_01436
126.8213386,0.800241622,0.18332787,4.36508439,1.27E-05,1.91E-05,MIT0604_01437
33.63143007,1.556632358,0.414829938,3.752459054,1.75E-04,2.45E-04,MIT0604_01438
181.4521393,-1.467425909,0.184904377,-7.936133969,2.09E-15,4.59E-15,MIT0604_01439
240.0020257,1.01470927,0.150848554,6.726675487,1.74E-11,3.40E-11,MIT0604_01440
123.3450888,0.025149035,0.27580309,0.091184746,0.927345796,0.932356014,MIT0604_01441
914.836391,-0.184915522,0.130608518,-1.415799867,0.156834109,0.17658934,MIT0604_01442
466.0791529,0.281173864,0.108866754,2.582733963,0.009802088,0.012175287,MIT0604_01443
663.0770702,-0.569201934,0.104384647,-5.45292773,4.95E-08,8.30E-08,MIT0604_01444
1332.370307,-2.976927013,0.146421426,-20.33122535,6.81E-92,5.74E-91,MIT0604_01445
595.0273931,-1.887270879,0.157163116,-12.00835744,3.21E-33,1.12E-32,MIT0604_01446
1913.636156,-1.323880553,0.113338409,-11.68077587,1.60E-31,5.32E-31,MIT0604_01447
1717.730052,-3.082533435,0.16909358,-18.22974847,3.00E-74,2.01E-73,MIT0604_01448
2277.716585,-2.940702113,0.103216588,-28.49059601,1.53E-178,3.52E-177,MIT0604_01449
1310.195234,-1.912512979,0.165975402,-11.52287001,1.01E-30,3.29E-30,MIT0604_01450
20793.27445,-1.535251308,0.140370631,-10.93712618,7.66E-28,2.32E-27,MIT0604_01451
2938.395997,1.637347423,0.141608046,11.56253104,6.38E-31,2.10E-30,MIT0604_01452
3296.747564,0.785288908,0.117730588,6.670219874,2.55E-11,4.98E-11,MIT0604_01453
2177.141612,1.498891662,0.109547763,13.68254014,1.29E-42,5.47E-42,MIT0604_01454
6161.913576,-0.467635473,0.131568095,-3.554322761,3.79E-04,5.19E-04,MIT0604_01455
34123.18345,-0.371243545,0.089387244,-4.15320498,3.28E-05,4.82E-05,MIT0604_01456
580.0817802,-0.477354457,0.12265477,-3.891854005,9.95E-05,1.42E-04,MIT0604_01457
735.8520041,2.902007572,0.105767433,27.43762895,9.76E-166,2.06E-164,MIT0604_01458
27.35971248,1.738238999,0.401024041,4.33450073,1.46E-05,2.19E-05,MIT0604_01459
342.710382,-0.977859987,0.337303094,-2.899054305,0.003742901,0.004782595,MIT0604_01460
758.6764991,1.700304773,0.118101386,14.39699256,5.40E-47,2.50E-46,MIT0604_01462
1705.161921,-0.117838897,0.131344472,-0.897174394,0.369625867,0.395310423,MIT0604_01463
448.6287985,1.560683954,0.1230841,12.67981771,7.65E-37,2.91E-36,MIT0604_01464
541.9785418,1.043681159,0.132447496,7.879961428,3.27E-15,7.18E-15,MIT0604_01465
202.3258636,1.515261518,0.305137557,4.965830921,6.84E-07,1.09E-06,MIT0604_01466
98.88823094,-1.21779668,0.52227493,-2.331715751,0.01971565,0.023922902,MIT0604_01467
182.1006472,-0.629187837,0.179630352,-3.502681095,4.61E-04,6.27E-04,MIT0604_01468
74.5678453,0.395935071,0.292651834,1.352921883,0.176080588,0.197175581,MIT0604_01469
786.3976674,1.336500427,0.103382011,12.92778521,3.14E-38,1.22E-37,MIT0604_01470
657.4436076,2.090886625,0.13649017,15.31895388,5.71E-53,2.89E-52,MIT0604_01471
406.4930953,2.16900944,0.128899099,16.82718851,1.54E-63,9.02E-63,MIT0604_01472
601.4897662,1.422680706,0.102258275,13.91262175,5.31E-44,2.30E-43,MIT0604_01473
606.3109147,1.180332261,0.123031799,9.593716993,8.50E-22,2.22E-21,MIT0604_01474
547.4995918,0.695197447,0.126363556,5.501566008,3.76E-08,6.36E-08,MIT0604_01475
254.7456974,-0.87460835,0.207765875,-4.209586154,2.56E-05,3.79E-05,MIT0604_01476
190.3398971,0.799171934,0.193220923,4.136052778,3.53E-05,5.18E-05,MIT0604_01477
614.5426109,-0.480553972,0.144970077,-3.314849404,9.17E-04,0.001218005,MIT0604_01478
91.75110425,0.726070292,0.358046353,2.027866745,0.04257385,0.050491698,MIT0604_01479
214.1590875,1.021133363,0.318483331,3.206238016,0.001344827,0.001770329,MIT0604_01480
258.0637659,0.700899756,0.206934791,3.387056154,7.06E-04,9.45E-04,MIT0604_01481
829.8516566,-0.663223509,0.175632594,-3.776198342,1.59E-04,2.23E-04,MIT0604_01482
652.5560274,-0.292098345,0.205843348,-1.419032228,0.15588962,0.175719192,MIT0604_01483
456.0695415,1.632606582,0.132773786,12.29615147,9.50E-35,3.45E-34,MIT0604_01484
246.2830489,2.032701898,0.325969351,6.235868168,4.49E-10,8.31E-10,MIT0604_01485
931.9049049,-0.283509815,0.10070935,-2.815129036,0.004875765,0.006160921,MIT0604_01486
332.5956499,0.764822978,0.33881482,2.257348064,0.023986334,0.028916388,MIT0604_01487
531.040373,2.504278053,0.239716815,10.44681847,1.52E-25,4.37E-25,MIT0604_01488
73.93056518,1.809487342,0.353455564,5.119419599,3.06E-07,4.97E-07,MIT0604_01489
403.9585777,1.610350296,0.181599407,8.867596671,7.47E-19,1.81E-18,MIT0604_01490
102.5102657,0.975578658,0.205894509,4.738245148,2.16E-06,3.36E-06,MIT0604_01491
628.137784,-0.401710289,0.112172828,-3.581172891,3.42E-04,4.69E-04,MIT0604_01492
1522.94057,-1.58966785,0.110622549,-14.37019729,7.96E-47,3.67E-46,MIT0604_01493
632.738513,0.336284726,0.118363626,2.841115446,0.004495603,0.005708747,MIT0604_01494
119.3597417,0.671835415,0.182631983,3.678629591,2.34E-04,3.25E-04,MIT0604_01495
351.6234486,-0.630755174,0.314280681,-2.006980424,0.044751747,0.052860258,MIT0604_01496
396.4600031,-0.327173021,0.113907067,-2.872280272,0.004075214,0.005203969,MIT0604_01497
307.6344759,0.29010149,0.161578134,1.795425433,0.072585943,0.084470396,MIT0604_01498
186.9749496,-0.33295092,0.201288936,-1.65409449,0.098108315,0.112508528,MIT0604_01499
