ID,day,organism,eggnog_predicted_gene_name,eggnog_predicted_gene_description,eggnog_predicted_COG,KEGG_predicted_gene_name,KEGG_predicted_KEGG_identifier,Marinobacter_LFC,Marinobacter_pvalue,Marinobacter_padj,Alteromonas_LFC,Alteromonas_pvalue,Alteromonas_padj,Thalassospira_1_LFC,Thalassospira_1_pvalue,Thalassospira_1_padj,Thalassospira_2_LFC,Thalassospira_2_pvalue,Thalassospira_2_padj,Pseudohoeflea_LFC,Pseudohoeflea_pvalue,Pseudohoeflea_padj,Community_LFC,Community_pvalue,Community_padj
1_1018_MED4_genome,4,MED4,,,None,,,0.735027279,0.16545635,0.700302898,-0.934551957,0.105601816,0.372800798,0.562625548,0.335664413,0.539267409,-0.048254267,0.882898259,0.90892152,0.521594674,0.264775012,0.426705368,-0.450962528,0.428600723,0.952968986
1_1019_MED4_genome,5,MED4,gadB,Alternative locus ID,E,,,0.140633759,0.551245367,0.864442735,-0.106596356,0.566705684,1,-0.191882626,0.328926043,0.686194792,0.192669146,0.376231495,0.900846365,0.035783977,0.882613733,0.988363766,0.166974821,0.366700136,0.67333359
1_1019_MED4_genome,4,MED4,gadB,Alternative locus ID,E,,,0.478422515,0.191694948,0.700302898,0.291041958,0.147541529,0.426751466,0.483329137,0.14773371,0.395729464,0.409390713,0.06652015,0.098069999,0.110398198,0.689406246,0.80605563,-0.028727685,0.887834033,1
1_1019_MED4_genome,2,MED4,gadB,Alternative locus ID,E,,,0.580431282,0.021458289,0.048121246,0.464351788,0.341841089,0.616019449,-0.117215949,0.855987001,0.969258261,1.205005131,0.001205749,0.006671224,0.855525908,0.002213013,0.006652892,0.042017953,0.893222567,0.987642164
1_102_MED4_genome,2,MED4,tolC,outer membrane efflux protein,MU,hgdD; heterocyst glycolipid deposition protein,K25172,0.726725159,0.011320531,0.030161915,1.397273817,0.067950557,0.437141231,0.436543287,0.231986317,0.630961868,0.658845327,0.004881115,0.015653794,1.168180487,0.000593563,0.002740947,0.375792968,0.245099927,0.860144317
1_102_MED4_genome,5,MED4,tolC,outer membrane efflux protein,MU,hgdD; heterocyst glycolipid deposition protein,K25172,-0.67955293,0.055348582,0.724256163,-0.220812167,0.369434979,1,-0.477752006,0.065657831,0.548815156,-0.56784369,0.07460196,0.898808268,-0.710875887,0.042967906,0.893299861,-0.474817605,0.062284075,0.531349434
1_102_MED4_genome,4,MED4,tolC,outer membrane efflux protein,MU,hgdD; heterocyst glycolipid deposition protein,K25172,0.530269599,0.138046981,0.700302898,-0.364697156,0.049576105,0.309620823,0.551957681,0.129840621,0.385273364,0.640784423,0.006456111,0.014255391,0.901127876,0.000369947,0.004015079,-0.15218132,0.409394172,0.952968986
1_1020_MED4_genome,2,MED4,cumB,Alternative locus ID,FJ,tadA; tRNA(adenine34) deaminase [EC:3.5.4.33],K11991,0.796013249,0.012964655,0.033177743,0.394095494,0.429999535,0.671022832,0.10483986,0.862930389,0.97111264,0.47662437,0.045468412,0.080800017,1.21285053,0.000509285,0.002541135,0.199949207,0.559084268,0.905626165
1_1020_MED4_genome,4,MED4,cumB,Alternative locus ID,FJ,tadA; tRNA(adenine34) deaminase [EC:3.5.4.33],K11991,0.379592896,0.322038834,0.700302898,-0.18153059,0.319981401,0.590423003,0.651460495,0.097343562,0.373589555,0.59709268,0.024872932,0.042852827,-0.405457455,0.193116996,0.353312142,-0.40820456,0.043704916,0.763246757
1_1020_MED4_genome,5,MED4,cumB,Alternative locus ID,FJ,tadA; tRNA(adenine34) deaminase [EC:3.5.4.33],K11991,-0.706784082,0.047177439,0.724256163,-0.055207833,0.816582884,1,-0.65998533,0.019542876,0.548815156,-0.579278318,0.089344502,0.898808268,-0.343525937,0.188591393,0.893299861,-0.362830417,0.130713129,0.551867959
1_1021_MED4_genome,4,MED4,spt,Alternative locus ID,E,AGXT; alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51],K00830,-0.239892839,0.335301425,0.700302898,-0.171701281,0.244296463,0.514576211,-0.215391092,0.352105763,0.555332653,-0.204502099,0.139341711,0.187447778,-0.332487787,0.061660448,0.157303745,0.035937869,0.804244503,0.998840664
1_1021_MED4_genome,5,MED4,spt,Alternative locus ID,E,AGXT; alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51],K00830,-0.244247055,0.265423935,0.744349459,-0.233574758,0.071560228,1,-0.097532223,0.522331852,0.80015908,-0.226703121,0.221663475,0.898808268,0.015630518,0.952763082,0.992810239,-0.304901701,0.017103121,0.462483539
1_1021_MED4_genome,2,MED4,spt,Alternative locus ID,E,AGXT; alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51],K00830,-0.317921153,0.052609837,0.096159368,-0.261483385,0.309064209,0.593712346,-0.158189529,0.49260716,0.830258406,-0.422649094,0.017683345,0.038911461,-0.635712142,0.001448105,0.004837929,-0.244697531,0.27773011,0.860144317
1_1022_MED4_genome,4,MED4,glnA,Glutamine synthetase,H,"glnA, GLUL; glutamine synthetase [EC:6.3.1.2]",K01915,-0.339470167,0.300501799,0.700302898,-0.150984665,0.314750968,0.584912285,-0.458475451,0.230703706,0.454470715,-0.744712536,0.00192439,0.005901404,0.215488899,0.379413118,0.540291031,0.928203537,0.000184971,0.059221599
1_1022_MED4_genome,5,MED4,glnA,Glutamine synthetase,H,"glnA, GLUL; glutamine synthetase [EC:6.3.1.2]",K01915,0.179326508,0.487249751,0.844985612,-0.123966148,0.444491363,1,-0.022970594,0.895789344,0.972759372,0.124551852,0.556053109,0.927669453,0.384953269,0.237379128,0.893299861,-0.137151995,0.313259537,0.645102866
1_1022_MED4_genome,2,MED4,glnA,Glutamine synthetase,H,"glnA, GLUL; glutamine synthetase [EC:6.3.1.2]",K01915,-0.330240576,0.387980502,0.467109357,-0.100914438,0.882631659,0.93885773,0.069135409,0.877508082,0.975314111,0.212396301,0.626150359,0.686410821,0.044676539,0.902786765,0.917109135,0.459763747,0.320811499,0.860144317
1_1023_MED4_genome,5,MED4,,Alternative locus ID,Q,,,-0.277650615,0.214943656,0.724256163,-0.163408354,0.370056709,1,-0.404101234,0.041156141,0.548815156,-0.214919583,0.350841228,0.900846365,-0.298914891,0.154693625,0.893299861,-0.373107539,0.019797547,0.462483539
1_1023_MED4_genome,2,MED4,,Alternative locus ID,Q,,,0.558619965,0.01466717,0.036734855,0.647285522,0.096740126,0.441927539,1.043582025,0.017321826,0.429731378,0.897724357,0.003659567,0.013339713,1.136880903,0.000595086,0.002741391,0.546978236,0.066276275,0.860144317
1_1023_MED4_genome,4,MED4,,Alternative locus ID,Q,,,0.383233419,0.157408127,0.700302898,0.314429426,0.033669885,0.281913652,0.038594364,0.886899045,0.939213376,0.041983632,0.739043821,0.785668611,-0.250186933,0.198862447,0.359712581,-0.315382153,0.044503951,0.763322231
1_1024_MED4_genome,2,MED4,,Alternative locus ID,S,,,0.600866866,0.154356203,0.223816408,1.446521316,0.030155521,0.437141231,2.090661019,0.022644697,0.429731378,-0.129007198,0.748982661,0.796675356,1.082804628,0.022725536,0.040572263,1.101483674,0.075500518,0.860144317
1_1024_MED4_genome,5,MED4,,Alternative locus ID,S,,,-1.215423386,0.075134244,0.724256163,-0.619530951,0.304476244,1,-1.206668456,0.06657237,0.548815156,-1.088958994,0.094585324,0.898808268,-0.803843626,0.178381702,0.893299861,-0.841410207,0.186876865,0.583704603
1_1024_MED4_genome,4,MED4,,Alternative locus ID,S,,,0.145274395,0.559111377,0.767180682,-0.332782386,0.054769888,0.310615873,-0.260662237,0.322441055,0.532519356,-0.274032013,0.171842828,0.224412014,-1.040569925,0.000000371,0.0000182,-0.309336158,0.074141097,0.835938139
1_1025_MED4_genome,4,MED4,rsbW,Alternative locus ID,T,,,0.232379846,0.376719207,0.700302898,0.110517083,0.461293494,0.707488555,0.290837401,0.23049168,0.454470715,0.446826577,0.014994662,0.028020181,0.383041584,0.030170664,0.09617884,0.183771242,0.325985274,0.952968986
1_1025_MED4_genome,2,MED4,rsbW,Alternative locus ID,T,,,0.101322159,0.509917686,0.586817926,-0.476869208,0.128283142,0.458347375,0.752089628,0.146604386,0.546707688,0.332480004,0.065502767,0.107639705,0.12184055,0.487258713,0.551900936,0.232815604,0.311499351,0.860144317
1_1025_MED4_genome,5,MED4,rsbW,Alternative locus ID,T,,,-0.460121657,0.041704061,0.724256163,-0.110727583,0.447249308,1,-0.005290136,0.974550863,0.997083323,-0.345814228,0.136015388,0.898808268,-0.196956341,0.307563279,0.893299861,-0.23333775,0.0763695,0.538950993
1_1026_MED4_genome,5,MED4,,GUN4-like,S,,,-0.849950125,0.029393829,0.724256163,0.208458086,0.534403867,1,-0.427488497,0.184372779,0.575670492,-0.590876575,0.088831392,0.898808268,-0.514344281,0.244766737,0.893299861,-0.401789188,0.210144355,0.594915247
1_1026_MED4_genome,2,MED4,,GUN4-like,S,,,0.723754063,0.024024833,0.052385589,0.405324074,0.296180851,0.585543206,0.305471903,0.524084669,0.846294876,0.122989973,0.63792234,0.6974666,0.749157401,0.011600158,0.023279772,0.75951234,0.09695652,0.860144317
1_1026_MED4_genome,4,MED4,,GUN4-like,S,,,0.335211691,0.221033164,0.700302898,-0.644907003,0.034570399,0.281913652,0.09733418,0.809015671,0.892608669,0.201884398,0.508399409,0.570797934,-0.586007236,0.016274279,0.061418869,-0.477208941,0.210741845,0.945876367
1_1027_MED4_genome,5,MED4,ybbB,Alternative locus ID,S,"selU, mnmH; tRNA 2-selenouridine synthase [EC:2.9.1.3]",K06917,-0.6361251,0.073734509,0.724256163,-0.435720545,0.173087554,1,-0.567560673,0.100565625,0.559852193,-0.554888856,0.099475155,0.898808268,-0.611840516,0.081401614,0.893299861,-0.335061886,0.282484311,0.625758708
1_1027_MED4_genome,2,MED4,ybbB,Alternative locus ID,S,"selU, mnmH; tRNA 2-selenouridine synthase [EC:2.9.1.3]",K06917,1.022609996,0.003617555,0.013954465,1.76476553,0.03821923,0.437141231,0.717664278,0.081689128,0.475576757,0.676449693,0.026559402,0.05336884,1.368460324,0.001192972,0.004283549,0.495469509,0.216574349,0.860144317
1_1027_MED4_genome,4,MED4,ybbB,Alternative locus ID,S,"selU, mnmH; tRNA 2-selenouridine synthase [EC:2.9.1.3]",K06917,0.796756767,0.027577927,0.700302898,-0.117014993,0.452050977,0.700360624,0.701042558,0.096471388,0.373589555,0.760888706,0.001264001,0.004367167,-0.132181642,0.649601868,0.770775286,-0.083374035,0.656086664,0.989279813
1_1028_MED4_genome,5,MED4,psb28,Photosystem II reaction center Psb28 protein,S,psb28; photosystem II 13kDa protein,K08903,-0.217169408,0.403676596,0.824833158,0.267111786,0.042448554,1,-0.175556675,0.32503927,0.684627914,-0.24355264,0.341976412,0.898808268,0.133644362,0.436439999,0.893299861,-0.026590424,0.820823062,0.914859811
1_1028_MED4_genome,2,MED4,psb28,Photosystem II reaction center Psb28 protein,S,psb28; photosystem II 13kDa protein,K08903,-0.391055351,0.029594126,0.061592975,0.045080451,0.89748261,0.94624813,0.150214651,0.577354005,0.877450193,-0.456297914,0.024261863,0.050115095,-0.227257864,0.196182165,0.253081365,-0.055102516,0.808957947,0.973330093
1_1028_MED4_genome,4,MED4,psb28,Photosystem II reaction center Psb28 protein,S,psb28; photosystem II 13kDa protein,K08903,-0.323211497,0.230102011,0.700302898,0.137121773,0.328116731,0.598587122,-0.555267413,0.035304782,0.366223526,-0.525542408,0.000813136,0.003193843,-1.044570334,0.000000791,0.000033,-0.394610288,0.019786135,0.691075721
1_1029_MED4_genome,2,MED4,perM,Alternative locus ID,S,,,0.739040713,0.011892176,0.031251532,0.691111247,0.14768978,0.47152813,0.072154347,0.921126794,0.988323005,1.26387564,0.000266604,0.003079141,0.767529117,0.001958794,0.006069101,0.292623378,0.354328394,0.860144317
1_1029_MED4_genome,4,MED4,perM,Alternative locus ID,S,,,0.056322699,0.887212311,0.940582146,0.395783321,0.156096317,0.43613063,0.332438004,0.382503514,0.574835957,0.504187583,0.07852608,0.113334786,-0.02716689,0.925352312,0.958396449,-0.216492463,0.452259943,0.952968986
1_1029_MED4_genome,5,MED4,perM,Alternative locus ID,S,,,-0.533768954,0.239878785,0.730823101,-0.161749575,0.643924507,1,-0.527513082,0.238038786,0.617101901,-0.180269034,0.671607619,0.946554298,-0.352033431,0.413584724,0.893299861,0.214398585,0.471757073,0.735588747
1_103_MED4_genome,2,MED4,,Fe-S oxidoreductase,C,,,0.665741683,0.003978047,0.014834486,0.987107945,0.153483651,0.475551764,0.060630374,0.910191675,0.985799987,0.926077562,0.001018554,0.006207314,0.831040671,0.000934218,0.003662517,-0.060204997,0.821209239,0.975508812
1_103_MED4_genome,5,MED4,,Fe-S oxidoreductase,C,,,0.483676722,0.086382353,0.724256163,-0.024888387,0.877102259,1,0.467916488,0.058450503,0.548815156,0.589103058,0.106843991,0.898808268,0.00381544,0.986358984,0.997166124,0.15810898,0.32405363,0.647662331
1_103_MED4_genome,4,MED4,,Fe-S oxidoreductase,C,,,0.562285406,0.220940892,0.700302898,0.093245814,0.604841678,0.807826795,0.831452095,0.052348306,0.366223526,1.071721477,0.000370726,0.001959929,1.14205174,0.000763107,0.006947529,0.277845106,0.188484017,0.931331196
1_1030_MED4_genome,5,MED4,,,None,,,-0.57788608,0.407110378,0.824833158,-0.522443223,0.289744654,1,-1.350812409,0.00361342,0.548815156,-0.242379702,0.7235349,0.953036429,-0.134549295,0.70637763,0.959685586,0.234129792,0.54806567,0.787684163
1_1030_MED4_genome,4,MED4,,,None,,,0.463804065,0.456779873,0.710380953,-0.084196006,0.825781093,0.929472883,0.905829638,0.124974284,0.380497401,0.990836408,0.022348419,0.03927842,0.731557705,0.134442989,0.27474998,0.1042829,0.840230428,0.99956951
1_1030_MED4_genome,2,MED4,,,None,,,0.079221401,0.855019352,0.88477873,-0.128724022,0.882653337,0.93885773,1.509188603,0.159741423,0.56110618,1.107811929,0.062705964,0.104541207,0.871195761,0.130417324,0.177179405,-0.119349642,0.824022906,0.975508812
1_1031_MED4_genome,2,MED4,secF,Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. SecDF uses the proton motive force (PMF) to complete protein translocation after the ATP-dependent function of SecA,U,secF; preprotein translocase subunit SecF,K03074,0.760297219,0.015136392,0.037567196,0.800607893,0.182699993,0.502098265,-0.072515416,0.937999922,0.990248983,1.329674246,0.002782644,0.011182971,0.811043866,0.005162328,0.012365128,0.219775249,0.57937991,0.908735631
1_1031_MED4_genome,5,MED4,secF,Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. SecDF uses the proton motive force (PMF) to complete protein translocation after the ATP-dependent function of SecA,U,secF; preprotein translocase subunit SecF,K03074,-0.716149659,0.260252478,0.74303946,-0.316161861,0.496371159,1,-0.847194086,0.053601136,0.548815156,-0.236054556,0.62930671,0.939180825,-0.28859687,0.556212925,0.927504365,0.189194898,0.619309511,0.827944807
1_1031_MED4_genome,4,MED4,secF,Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. SecDF uses the proton motive force (PMF) to complete protein translocation after the ATP-dependent function of SecA,U,secF; preprotein translocase subunit SecF,K03074,0.362303524,0.431987583,0.705983863,-0.21443116,0.662940315,0.844540204,0.766838626,0.085792996,0.37284218,0.77618618,0.049671121,0.076613105,0.748299058,0.060222785,0.154250626,-0.034042313,0.936505933,1
1_1032_MED4_genome,5,MED4,secD,Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. SecDF uses the proton motive force (PMF) to complete protein translocation after the ATP-dependent function of SecA,U,secD; preprotein translocase subunit SecD,K03072,-0.212254315,0.301998148,0.763871451,0.070542655,0.562079128,1,-0.236237065,0.150487493,0.569305531,-0.187932442,0.443232747,0.912840322,-0.099486023,0.620437235,0.936304126,0.038128552,0.709136401,0.864979869
1_1032_MED4_genome,4,MED4,secD,Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. SecDF uses the proton motive force (PMF) to complete protein translocation after the ATP-dependent function of SecA,U,secD; preprotein translocase subunit SecD,K03072,0.191578111,0.410857669,0.705196315,-0.111304242,0.378684454,0.645078236,0.093904681,0.653128712,0.785601238,0.023529194,0.876088803,0.902394955,0.021833116,0.890549417,0.934399093,0.16290117,0.288612578,0.952968986
1_1032_MED4_genome,2,MED4,secD,Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. SecDF uses the proton motive force (PMF) to complete protein translocation after the ATP-dependent function of SecA,U,secD; preprotein translocase subunit SecD,K03072,0.053732889,0.721975598,0.769226358,0.805572839,0.072075673,0.437141231,0.300605439,0.273271627,0.673018968,-0.026310198,0.84829853,0.883720974,0.157265942,0.324876809,0.388114645,0.299766515,0.227769101,0.860144317
1_1033_MED4_genome,4,MED4,pdhB,Pyruvate dehydrogenase E1 component beta subunit,C,"PDHB, pdhB; pyruvate dehydrogenase E1 component subunit beta [EC:1.2.4.1]",K00162,-0.107387367,0.714824878,0.845032979,0.044740088,0.739861538,0.88663382,-0.45321429,0.114090023,0.37608291,-0.491754894,0.006110873,0.013571084,-0.200503419,0.343418643,0.502825619,0.081132129,0.584627942,0.976502655
1_1033_MED4_genome,2,MED4,pdhB,Pyruvate dehydrogenase E1 component beta subunit,C,"PDHB, pdhB; pyruvate dehydrogenase E1 component subunit beta [EC:1.2.4.1]",K00162,-0.273649361,0.123888601,0.187099059,0.272957589,0.378084181,0.640021766,0.433822516,0.233531436,0.630961868,-0.410162115,0.048185566,0.084156516,-0.205292301,0.234745356,0.293024419,0.465082108,0.108446526,0.860144317
1_1033_MED4_genome,5,MED4,pdhB,Pyruvate dehydrogenase E1 component beta subunit,C,"PDHB, pdhB; pyruvate dehydrogenase E1 component subunit beta [EC:1.2.4.1]",K00162,-0.026901919,0.890873767,0.981763688,0.121580865,0.272700201,1,0.04511155,0.744327001,0.913643558,0.000306793,0.998633433,1,0.173851395,0.346705182,0.893299861,-0.02098218,0.818946838,0.914432901
1_1034_MED4_genome,4,MED4,,Alternative locus ID,S,,,0.29951885,0.32846606,0.700302898,-0.857499244,0.152860652,0.431624544,0.336797786,0.276232946,0.4968572,0.148826763,0.545748506,0.605651577,-0.122457828,0.85913326,0.916654336,-0.588964258,0.328381147,0.952968986
1_1034_MED4_genome,5,MED4,,Alternative locus ID,S,,,-0.3880671,0.555249992,0.866434067,0.40121599,0.124574946,1,-0.390998151,0.174971821,0.571997258,0.192218098,0.44292284,0.912840322,-0.131884861,0.813675744,0.983238212,0.378807011,0.172558031,0.57449563
1_1034_MED4_genome,2,MED4,,Alternative locus ID,S,,,0.706894435,0.044185594,0.084458236,0.72349538,0.11064778,0.448244487,0.123274115,0.851654737,0.968711877,0.19514351,0.653470746,0.712438878,0.958769612,0.002250026,0.006753594,0.570357332,0.084990222,0.860144317
1_1035_MED4_genome,5,MED4,ispE,Catalyzes the phosphorylation of the position 2 hydroxy group of 4-diphosphocytidyl-2C-methyl-D-erythritol,F,ispE; 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148],K00919,-0.596491377,0.06465028,0.724256163,0.00079284,0.995861467,1,-0.61427917,0.008697897,0.548815156,-0.264181962,0.279078439,0.898808268,-0.442627002,0.150644274,0.893299861,-0.129785923,0.378370893,0.676139987
