seqid,gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term_ncbi,go_component,go_function,go_process,gene_synonym,old_locus_tags,start_cyanorak,end_cyanorak,strand_cyanorak,locus_tag_cyanorak,gene_names_cyanorak,Ontology_term_cyanorak,cluster_number,cyanorak_Role,cyanorak_Role_description,eggNOG,eggNOG_description,kegg,kegg_description,ontology_term_description,product_cyanorak,protein_domains,protein_domains_description,tIGR_Role,tIGR_Role_description,position_merge_note,ec_numbers
NC_008817.1,purE,purE,P9515_RS00955,P9515_01961,Protein Homology,179114.0,179650.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_002807084.1,5-(carboxyamino)imidazole ribonucleotide mutase,WP_041710541.1,"GO:0006189,GO:0009152,GO:0004638,GO:0009320",phosphoribosylaminoimidazole carboxylase complex|0009320||IEA,phosphoribosylaminoimidazole carboxylase activity|0004638||IEA,"'de novo' IMP biosynthetic process|0006189||IEA,purine ribonucleotide biosynthetic process|0009152||IEA",,P9515_01961,179114.0,179605.0,-,CK_Pro_MIT9515_01961,purE,"GO:0006189,GO:0006164,GO:0004638,GO:0034023",CK_00000452,M.3,Purine ribonucleotide biosynthesis,"COG0041,bactNOG17794,cyaNOG00838","COG: METABOLISM [F] Nucleotide transport and metabolism,bactNOG: METABOLISM [F] Nucleotide transport and metabolism,cyaNOG: METABOLISM [F] Nucleotide transport and metabolism",5.4.99.18,5-(carboxyamino)imidazole ribonucleotide mutase%3B N5-CAIR mutase%3B PurE%3B N5-carboxyaminoimidazole ribonucleotide mutase%3B class I PurE,"'de novo' IMP biosynthetic process,purine nucleotide biosynthetic process,'de novo' IMP biosynthetic process,purine nucleotide biosynthetic process,phosphoribosylaminoimidazole carboxylase activity,5-(carboxyamino)imidazole ribonucleotide mutase activity",N5-carboxyaminoimidazole ribonucleotide mutase,"TIGR01162,PF00731,IPR000031","phosphoribosylaminoimidazole carboxylase%2C catalytic subunit,AIR carboxylase,PurE domain",125,Purines%2C pyrimidines%2C nucleosides%2C and nucleotides / Purine ribonucleotide biosynthesis,,"4.1.1.21,5.4.99.18"
NC_008817.1,bchM,bchM,P9515_RS00960,P9515_01971,Protein Homology,179742.0,180440.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011819520.1,magnesium protoporphyrin IX methyltransferase,WP_011819520.1,"GO:0015995,GO:0046406",,magnesium protoporphyrin IX methyltransferase activity|0046406||IEA,chlorophyll biosynthetic process|0015995||IEA,,P9515_01971,179742.0,180440.0,+,CK_Pro_MIT9515_01971,chlM,"GO:0015995,GO:0046406",CK_00000451,B.5.2,Chlorophylls and porphyrins,"COG2227,COG0500,bactNOG63529,bactNOG04281,cyaNOG06519,cyaNOG01030","COG: METABOLISM [H] Coenzyme transport and metabolism,COG: QR,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,cyaNOG: METABOLISM [H] Coenzyme transport and metabolism,cyaNOG: METABOLISM [H] Coenzyme transport and metabolism",2.1.1.11,magnesium protoporphyrin IX methyltransferase,"chlorophyll biosynthetic process,chlorophyll biosynthetic process,magnesium protoporphyrin IX methyltransferase activity",magnesium protoporphyrin O-methyltransferase,"TIGR02021,PF07109,PS51556,IPR010251,IPR010940","magnesium protoporphyrin O-methyltransferase,Magnesium-protoporphyrin IX methyltransferase C-terminus,Magnesium protoporphyrin IX methyltransferase (EC 2.1.1.11) family profile.,Magnesium-protoporphyrin IX methyltransferase,Magnesium-protoporphyrin IX methyltransferase%2C C-terminal","164,191,79","Energy metabolism / Photosynthesis,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Chlorophyll and bacteriochlorphyll,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Heme%2C porphyrin%2C and cobalamin",,2.1.1.11
NC_008817.1,P9515_RS00965,,P9515_RS00965,P9515_01981,Protein Homology,180445.0,181173.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011817662.1,response regulator transcription factor,WP_011819521.1,"GO:0000160,GO:0006355,GO:0000156,GO:0003677",,"phosphorelay response regulator activity|0000156||IEA,DNA binding|0003677||IEA","phosphorelay signal transduction system|0000160||IEA,regulation of DNA-templated transcription|0006355||IEA",,P9515_01981,180445.0,181173.0,-,CK_Pro_MIT9515_01981,ycf29,"GO:0000160,GO:0006355,GO:0003677",CK_00000450,"D.1.9,N.1,O.1.2"," Other, DNA interactions, response regulators (RR)","COG2197,bactNOG03858,bactNOG22585,bactNOG24261,bactNOG06952,cyaNOG00761","COG: TK,bactNOG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms,bactNOG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms,bactNOG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms,bactNOG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms,cyaNOG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms",,,"phosphorelay signal transduction system,regulation of transcription%2C DNA-templated,phosphorelay signal transduction system,regulation of transcription%2C DNA-templated,DNA binding",two-component response regulator%2C NarL subfamily,"PF00072,PF00196,PS50110,PS50043,IPR001789,IPR000792,IPR011006,IPR011991,IPR016032","Response regulator receiver domain,Bacterial regulatory proteins%2C luxR family,Response regulatory domain profile.,LuxR-type HTH domain profile.,Signal transduction response regulator%2C receiver domain,Transcription regulator LuxR%2C C-terminal,CheY-like superfamily,ArsR-like helix-turn-helix domain,Signal transduction response regulator%2C C-terminal effector","261,699","Regulatory functions / DNA interactions,Signal transduction / Two-component systems",,
NC_008817.1,P9515_RS00970,,P9515_RS00970,P9515_01991,Protein Homology,181232.0,182377.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011817663.1,cysteine desulfurase family protein,WP_011819522.1,GO:0030170,,pyridoxal phosphate binding|0030170||IEA,,,P9515_01991,181232.0,182377.0,+,CK_Pro_MIT9515_01991,iscS2,"GO:0006534,GO:0031071",CK_00000030,B.10.5,Thiamine (b1),"COG1104,bactNOG00101,cyaNOG02298","COG: METABOLISM [E] Amino acid transport and metabolism,bactNOG: METABOLISM [E] Amino acid transport and metabolism,cyaNOG: METABOLISM [E] Amino acid transport and metabolism",2.8.1.7,cysteine desulfurase%3B IscS%3B NIFS%3B NifS%3B SufS%3B cysteine desulfurylase,"cysteine metabolic process,cysteine metabolic process,cysteine desulfurase activity",cysteine desulfurase,"PF00266,PS00595,IPR000192,IPR020578","Aminotransferase class-V,Aminotransferases class-V pyridoxal-phosphate attachment site.,Aminotransferase class V domain,Aminotransferase class-V%2C pyridoxal-phosphate binding site",162,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Thiamine,,
NC_008817.1,rsmH,rsmH,P9515_RS00975,P9515_02001,Protein Homology,182385.0,183287.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011131810.1,16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH,WP_011819523.1,"GO:0000154,GO:0016434",,rRNA (cytosine) methyltransferase activity|0016434||IEA,rRNA modification|0000154||IEA,,P9515_02001,182385.0,183287.0,-,CK_Pro_MIT9515_02001,rsmH,"GO:0000154,GO:0016434,GO:0008168",CK_00049553,K.3,tRNA and rRNA base modification,"COG0275,bactNOG05632,cyaNOG00002","COG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,cyaNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis",2.1.1.199,16S rRNA (cytosine1402-N4)-methyltransferase%3B RsmH%3B MraW,"rRNA modification,rRNA modification,rRNA (cytosine) methyltransferase activity,methyltransferase activity",16S rRNA (cytosine(1402)-N(4))-methyltransferase,"TIGR00006,PF01795,IPR002903","16S rRNA (cytosine(1402)-N(4))-methyltransferase,MraW methylase family,Ribosomal RNA small subunit methyltransferase H",168,Protein synthesis / tRNA and rRNA base modification,,2.1.1.199
NC_008817.1,P9515_RS00980,,P9515_RS00980,P9515_02011,Protein Homology,183326.0,184513.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011129152.1,NAD(P)H-quinone oxidoreductase subunit H,WP_011819524.1,,,,,,P9515_02011,183326.0,184513.0,+,CK_Pro_MIT9515_02011,ndhH,"GO:0055114,GO:0042773,GO:0050136,GO:0048038,GO:0016655,GO:0016021,GO:0042651",CK_00000449,"G.2,J.6","Electron transport,NADH dehydrogenase","COG0649,bactNOG01079,cyaNOG01179","COG: METABOLISM [C] Energy production and conversion,bactNOG: METABOLISM [C] Energy production and conversion,cyaNOG: METABOLISM [C] Energy production and conversion",1.6.99.5,Transferred to 1.6.5.11,"oxidation-reduction process,ATP synthesis coupled electron transport,oxidation-reduction process,ATP synthesis coupled electron transport,NADH dehydrogenase (quinone) activity,quinone binding,oxidoreductase activity%2C acting on NAD(P)H%2C quinone or similar compound as acceptor,oxidation-reduction process,ATP synthesis coupled electron transport,NADH dehydrogenase (quinone) activity,quinone binding,oxidoreductase activity%2C acting on NAD(P)H%2C quinone or similar compound as acceptor,integral component of membrane,thylakoid membrane",NADH dehydrogenase I subunit NdhH (chain 7 or delta),"PF00346,PS00535,IPR014029,IPR001135","Respiratory-chain NADH dehydrogenase%2C 49 Kd subunit,Respiratory chain NADH dehydrogenase 49 Kd subunit signature.,NADH:ubiquinone oxidoreductase%2C 49kDa subunit%2C conserved site,NADH-quinone oxidoreductase%2C subunit D","112,164","Energy metabolism / Electron transport,Energy metabolism / Photosynthesis",,
NC_008817.1,P9515_RS00985,,P9515_RS00985,P9515_02021,Protein Homology,184522.0,184974.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012006980.1,acyl-CoA thioesterase,WP_011819525.1,"GO:0016787,GO:0016790",,"hydrolase activity|0016787||IEA,thiolester hydrolase activity|0016790||IEA",,,P9515_02021,184522.0,184974.0,+,CK_Pro_MIT9515_02021,,"GO:0009234,GO:0016790",CK_00033660,B.2, Plastoquinone%2C menaquinone and ubiquinone,"COG0824,bactNOG30101,cyaNOG03481","COG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,cyaNOG: POORLY CHARACTERIZED [R] General function prediction only",3.1.2.28,1%2C4-dihydroxy-2-naphthoyl-CoA hydrolase%3B menI (gene name)%3B ydiL (gene name),"menaquinone biosynthetic process,menaquinone biosynthetic process,thiolester hydrolase activity",1%2C4-dihydroxy-2-naphthoyl-CoA hydrolase,"PF03061,IPR006683","Thioesterase superfamily,Thioesterase domain",81,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Menaquinone and ubiquinone,,3.1.2.-
NC_008817.1,P9515_RS00990,,P9515_RS00990,P9515_02031,Protein Homology,184982.0,186190.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011819526.1,AMP-binding protein,WP_011819526.1,,,,,,P9515_02031,184982.0,186190.0,-,CK_Pro_MIT9515_02031,menE,"GO:0042372,GO:0008756,GO:0000166,GO:0005524,GO:0016874",CK_00037828,B.2, Plastoquinone%2C menaquinone and ubiquinone,"COG0318,bactNOG00482,cyaNOG01365","COG: IQ,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,cyaNOG: METABOLISM [H] Coenzyme transport and metabolism",6.2.1.26,o-succinylbenzoate---CoA ligase%3B o-succinylbenzoyl-coenzyme A synthetase%3B o-succinylbenzoate:CoA ligase (AMP-forming),"phylloquinone biosynthetic process,phylloquinone biosynthetic process,o-succinylbenzoate-CoA ligase activity,nucleotide binding,ATP binding,ligase activity",O-succinylbenzoic acid--CoA ligase (OSB-CoA synthetase),"PF13193,PF00501,IPR025110,IPR000873","AMP-binding enzyme C-terminal domain,AMP-binding enzyme,AMP-binding enzyme%2C C-terminal domain,AMP-dependent synthetase/ligase",81,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Menaquinone and ubiquinone,,
NC_008817.1,P9515_RS00995,,P9515_RS00995,P9515_02041,Protein Homology,186187.0,187152.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011817668.1,o-succinylbenzoate synthase,WP_011819527.1,,,,,,P9515_02041,186187.0,187152.0,-,CK_Pro_MIT9515_02041,menC,"GO:0042372,GO:0000287,GO:0016836",CK_00046249,"B.10,B.2","Vitamins, Plastoquinone%2C menaquinone and ubiquinone","COG4948,cyaNOG01137","COG: MR,cyaNOG: METABOLISM [H] Coenzyme transport and metabolism",4.2.1.113,o-succinylbenzoate synthase%3B o-succinylbenzoic acid synthase%3B OSB synthase%3B OSBS%3B 2-succinylbenzoate synthase%3B MenC,"phylloquinone biosynthetic process,phylloquinone biosynthetic process,magnesium ion binding,hydro-lyase activity",O-succinylbenzoate synthase,"TIGR01927,PF01188,IPR013342","o-succinylbenzoate synthase,Description not found.,Mandelate racemase/muconate lactonizing enzyme%2C C-terminal",81,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Menaquinone and ubiquinone,,
NC_008817.1,menA,menA,P9515_RS01000,P9515_02051,Protein Homology,187149.0,188066.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862221.1,2-carboxy-1%2C4-naphthoquinone phytyltransferase,WP_011819528.1,"GO:0042372,GO:0004659,GO:0016020",membrane|0016020||IEA,prenyltransferase activity|0004659||IEA,phylloquinone biosynthetic process|0042372||IEA,,P9515_02051,187149.0,188066.0,-,CK_Pro_MIT9515_02051,menA,"GO:0042372,GO:0004650,GO:0046428,GO:0004659,GO:0016740,GO:0016021",CK_00000447,B.2, Plastoquinone%2C menaquinone and ubiquinone,"COG1575,bactNOG98719,bactNOG85274,cyaNOG01321,cyaNOG05115","COG: METABOLISM [H] Coenzyme transport and metabolism,bactNOG: METABOLISM [I] Lipid transport and metabolism,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,cyaNOG: METABOLISM [H] Coenzyme transport and metabolism,cyaNOG: METABOLISM [H] Coenzyme transport and metabolism",2.5.1.-,,"phylloquinone biosynthetic process,phylloquinone biosynthetic process,polygalacturonase activity,1%2C4-dihydroxy-2-naphthoate octaprenyltransferase activity,prenyltransferase activity,transferase activity,phylloquinone biosynthetic process,polygalacturonase activity,1%2C4-dihydroxy-2-naphthoate octaprenyltransferase activity,prenyltransferase activity,transferase activity,integral component of membrane",1%2C4-dihydroxy-2-naphthoate phytyltransferase,"TIGR02235,PF01040,IPR000537,IPR011937","1%2C4-dihydroxy-2-naphthoate phytyltransferase,UbiA prenyltransferase family,UbiA prenyltransferase family,2-carboxy-1%2C4-naphthoquinone phytyltransferase",81,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Menaquinone and ubiquinone,,2.5.1.130
NC_008817.1,P9515_RS01005,,P9515_RS01005,P9515_02061,Protein Homology,188168.0,189565.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011131816.1,isochorismate synthase,WP_011819529.1,"GO:0009234,GO:0008909,GO:0005737",cytoplasm|0005737||IEA,isochorismate synthase activity|0008909||IEA,menaquinone biosynthetic process|0009234||IEA,,P9515_02061,188168.0,189565.0,+,CK_Pro_MIT9515_02061,menF,"GO:0009234,GO:0009058,GO:0008909,GO:0005737",CK_00051987,B.2, Plastoquinone%2C menaquinone and ubiquinone,,,5.4.4.2,isochorismate synthase%3B MenF,"menaquinone biosynthetic process,biosynthetic process,menaquinone biosynthetic process,biosynthetic process,isochorismate synthase activity,menaquinone biosynthetic process,biosynthetic process,isochorismate synthase activity,cytoplasm",phylloquinone-specific isochorismate synthase,"TIGR00543,PF00425,IPR015890,IPR004561","isochorismate synthase,chorismate binding enzyme,Chorismate-utilising enzyme%2C C-terminal,Isochorismate synthase",81,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Menaquinone and ubiquinone,,5.4.4.2
NC_008817.1,gshB,gshB,P9515_RS01010,P9515_02071,Protein Homology,189558.0,190481.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011817671.1,glutathione synthase,WP_011819530.1,"GO:0006750,GO:0004363,GO:0005524,GO:0046872",,"glutathione synthase activity|0004363||IEA,ATP binding|0005524||IEA,metal ion binding|0046872||IEA",glutathione biosynthetic process|0006750||IEA,,P9515_02071,189558.0,190481.0,-,CK_Pro_MIT9515_02071,gshB,GO:0006750,CK_00000446,"B.9,D.1.4"," Thioredoxin%2C glutaredoxin and glutathione,Oxidative stress","COG0189,bactNOG02922,cyaNOG00097","COG: HJ,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,cyaNOG: METABOLISM [H] Coenzyme transport and metabolism",6.3.2.3,glutathione synthase%3B glutathione synthetase%3B GSH synthetase,glutathione biosynthetic process,glutathione synthetase,"TIGR01380,PF02955,PF02951,PS50975,IPR006284,IPR011761,IPR004218,IPR004215","glutathione synthase,Prokaryotic glutathione synthetase%2C ATP-grasp domain,Prokaryotic glutathione synthetase%2C N-terminal domain,ATP-grasp fold profile.,Glutathione synthetase%2C prokaryotic,ATP-grasp fold,Prokaryotic glutathione synthetase%2C ATP-binding,Prokaryotic glutathione synthetase%2C N-terminal",86,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Glutathione and analogs,,6.3.2.3
NC_008817.1,grxC,grxC,P9515_RS01015,P9515_02081,Protein Homology,190487.0,190741.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011375747.1,glutaredoxin 3,WP_011819531.1,GO:0045454,,,cell redox homeostasis|0045454||IEA,,P9515_02081,190487.0,190741.0,-,CK_Pro_MIT9515_02081,grxC,"GO:0055114,GO:0015036",CK_00000445,"B.9,G.2"," Thioredoxin%2C glutaredoxin and glutathione,Electron transport","COG0695,bactNOG36618,bactNOG51626,bactNOG41777,cyaNOG07443,cyaNOG03875,cyaNOG03416","COG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,bactNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,bactNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,bactNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,cyaNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,cyaNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,cyaNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones",,,"oxidation-reduction process,oxidation-reduction process,disulfide oxidoreductase activity",glutaredoxin 3,"TIGR02181,PF00462,PS00195,PS51354,IPR011767,IPR011900,IPR002109","glutaredoxin 3,Glutaredoxin,Glutaredoxin active site.,Glutaredoxin domain profile.,Glutaredoxin active site,Glutaredoxin%2C GrxC,Glutaredoxin",112,Energy metabolism / Electron transport,,
NC_008817.1,prfB,prfB,P9515_RS01020,P9515_02091,Protein Homology,190817.0,190891.0,+,programmed frameshift,ribosomal slippage,COORDINATES: similar to AA sequence:RefSeq:WP_011131819.1,peptide chain release factor 2,WP_144038774.1,"GO:0006415,GO:0016149,GO:0005737",cytoplasm|0005737||IEA,translation release factor activity%2C codon specific|0016149||IEA,translational termination|0006415||IEA,,P9515_02091,190875.0,191939.0,+,CK_Pro_MIT9515_02091,prfB,"GO:0006415,GO:0003747",CK_00000444,K.4,Translation factors,"COG1186,bactNOG00054,cyaNOG00193","COG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,cyaNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis",,,"translational termination,translational termination,translation release factor activity",peptide chain release factor 2,"TIGR00020,PF03462,PF00472,PS00745,IPR000352,IPR005139,IPR004374,IPR020853","peptide chain release factor 2,PCRF domain,RF-1 domain,Prokaryotic-type class I peptide chain release factors signature.,Peptide chain release factor class I,Peptide chain release factor,Peptide chain release factor 2,Description not found.",169,Protein synthesis / Translation factors,,
